strategy_id,date,day_index,residual_window_days,validation_window_days,window_start,window_end,common_start_state_kWh,candidate_theta,window_cost_yuan,window_end_state_kWh,valuation_score_yuan,rank,selected,residual_days_min,residual_days_max,fallback_days,solver_failures,tied_within_tolerance
B_adaptive,2025-10-09,281,28,14,267,280,10800.0,base,528357.6356841412,10749.539144999997,528402.901874457,2,0,28,28,0,0,0
B_adaptive,2025-10-09,281,28,14,267,280,10800.0,0.50,558989.7317902799,10611.444555000002,559158.8764997474,4,0,28,28,0,0,0
B_adaptive,2025-10-09,281,28,14,267,280,10800.0,0.65,515480.15873315505,10780.871564999998,515497.3180020409,1,1,28,28,0,0,1
B_adaptive,2025-10-09,281,28,14,267,280,10800.0,0.80,530190.7937021392,10800.0,530190.7937021392,3,0,28,28,0,0,0
B_adaptive,2025-10-09,281,28,14,267,280,10800.0,0.90,568278.8256384067,10800.0,568278.8256384067,5,0,28,28,0,0,0
B_adaptive,2025-10-10,282,28,14,268,281,10800.0,base,526978.669367945,10691.460359999997,527076.035455005,3,0,28,28,0,0,0
B_adaptive,2025-10-10,282,28,14,268,281,10800.0,0.50,554741.0760007082,10433.517195,555069.831436949,4,0,28,28,0,0,0
B_adaptive,2025-10-10,282,28,14,268,281,10800.0,0.65,513796.47434079106,10728.032699999998,513861.0330070744,1,1,28,28,0,0,1
B_adaptive,2025-10-10,282,28,14,268,281,10800.0,0.80,525884.484163305,10800.0,525884.484163305,2,0,28,28,0,0,0
B_adaptive,2025-10-10,282,28,14,268,281,10800.0,0.90,563176.5316048125,10800.0,563176.5316048125,5,0,28,28,0,0,0
B_adaptive,2025-10-11,283,28,14,269,282,10800.0,base,528066.6921906269,10473.230069999996,528359.8229717219,3,0,28,28,0,0,0
B_adaptive,2025-10-11,283,28,14,269,282,10800.0,0.50,556809.2446968933,10063.559925,557469.8723575057,4,0,28,28,0,0,0
B_adaptive,2025-10-11,283,28,14,269,282,10800.0,0.65,512786.62575885176,10550.920934999996,513010.0635178826,1,1,28,28,0,0,1
B_adaptive,2025-10-11,283,28,14,269,282,10800.0,0.80,522984.49775839003,10800.0,522984.49775839003,2,0,28,28,0,0,0
B_adaptive,2025-10-11,283,28,14,269,282,10800.0,0.90,560145.1904166992,10800.0,560145.1904166992,5,0,28,28,0,0,0
B_adaptive,2025-10-12,284,28,14,270,283,10800.0,base,521854.4692247121,10500.892647777773,522122.7851367306,3,0,28,28,0,0,0
B_adaptive,2025-10-12,284,28,14,270,283,10800.0,0.50,548657.9721066703,9932.64534,549436.0374230603,4,0,28,28,0,0,0
B_adaptive,2025-10-12,284,28,14,270,283,10800.0,0.65,509112.6751960939,10656.715411481478,509241.20943224995,1,1,28,28,0,0,1
B_adaptive,2025-10-12,284,28,14,270,283,10800.0,0.80,520924.42244506505,10800.0,520924.42244506505,2,0,28,28,0,0,0
B_adaptive,2025-10-12,284,28,14,270,283,10800.0,0.90,557948.8242496741,10800.0,557948.8242496741,5,0,28,28,0,0,0
B_adaptive,2025-10-13,285,28,14,271,284,10800.0,base,514061.0423473341,10329.902389629624,514482.7460203702,2,0,28,28,0,0,0
B_adaptive,2025-10-13,285,28,14,271,284,10800.0,0.50,536819.6777659667,9538.267371111111,537951.5220303372,4,0,28,28,0,0,0
B_adaptive,2025-10-13,285,28,14,271,284,10800.0,0.65,503957.4321843682,10542.543653888886,504188.3848299602,1,1,28,28,0,0,1
B_adaptive,2025-10-13,285,28,14,271,284,10800.0,0.80,518159.1520088819,10800.0,518159.1520088819,3,0,28,28,0,0,0
B_adaptive,2025-10-13,285,28,14,271,284,10800.0,0.90,554526.348515382,10800.0,554526.348515382,5,0,28,28,0,0,0
B_adaptive,2025-10-14,286,28,14,272,285,10800.0,base,511286.39698530897,10282.185079629624,511750.90573637676,2,0,28,28,0,0,0
B_adaptive,2025-10-14,286,28,14,272,285,10800.0,0.50,531587.2835018855,9414.85246685185,532829.8377917601,4,0,28,28,0,0,0
B_adaptive,2025-10-14,286,28,14,272,285,10800.0,0.65,498582.7779562387,10505.589308888886,498846.8807023149,1,1,28,28,0,0,1
B_adaptive,2025-10-14,286,28,14,272,285,10800.0,0.80,513213.42520916235,10800.0,513213.42520916235,3,0,28,28,0,0,0
B_adaptive,2025-10-14,286,28,14,272,285,10800.0,0.90,548638.7740269701,10800.0,548638.7740269701,5,0,28,28,0,0,0
B_adaptive,2025-10-15,287,28,14,273,286,10800.0,base,512268.1491531166,10072.160344629623,512921.06175952026,3,0,28,28,0,0,0
B_adaptive,2025-10-15,287,28,14,273,286,10800.0,0.50,527066.8420736269,9108.646789814813,528584.0798672303,4,0,28,28,0,0,0
B_adaptive,2025-10-15,287,28,14,273,286,10800.0,0.65,497823.49744640925,10321.950008888887,498252.33484676876,1,1,28,28,0,0,1
B_adaptive,2025-10-15,287,28,14,273,286,10800.0,0.80,507816.2087501151,10800.0,507816.2087501151,2,0,28,28,0,0,0
B_adaptive,2025-10-15,287,28,14,273,286,10800.0,0.90,542202.4010848379,10800.0,542202.4010848379,5,0,28,28,0,0,0
B_adaptive,2025-10-16,288,28,14,274,287,10800.0,base,519086.7534248272,10025.985565740733,519781.08737315965,3,0,28,28,0,0,0
B_adaptive,2025-10-16,288,28,14,274,287,10800.0,0.50,536157.3905875919,8949.963739814813,537816.9758927702,4,0,28,28,0,0,0
B_adaptive,2025-10-16,288,28,14,274,287,10800.0,0.65,493904.5260387891,10260.553658888886,494388.4393760069,1,1,28,28,0,0,1
B_adaptive,2025-10-16,288,28,14,274,287,10800.0,0.80,502971.1577883072,10800.0,502971.1577883072,2,0,28,28,0,0,0
B_adaptive,2025-10-16,288,28,14,274,287,10800.0,0.90,536355.2860067181,10800.0,536355.2860067181,5,0,28,28,0,0,0
B_adaptive,2025-10-17,289,28,14,275,288,10800.0,base,531330.800851292,10012.631980740733,532037.1137072353,3,0,28,28,0,0,0
B_adaptive,2025-10-17,289,28,14,275,288,10800.0,0.50,550786.1251629256,8841.990243518516,552542.5686928093,5,0,28,28,0,0,0
B_adaptive,2025-10-17,289,28,14,275,288,10800.0,0.65,503040.3184951678,10261.042178888885,503523.79360280564,1,1,28,28,0,0,1
B_adaptive,2025-10-17,289,28,14,275,288,10800.0,0.80,507262.77489707497,10800.0,507262.77489707497,2,0,28,28,0,0,0
B_adaptive,2025-10-17,289,28,14,275,288,10800.0,0.90,539953.5581166766,10800.0,539953.5581166766,4,0,28,28,0,0,0
B_adaptive,2025-10-18,290,28,14,276,289,10800.0,base,531085.5613274515,9978.708370740731,531822.3055462098,3,0,28,28,0,0,0
B_adaptive,2025-10-18,290,28,14,276,289,10800.0,0.50,551955.5997981707,8694.423903518515,553844.4185331644,5,0,28,28,0,0,0
B_adaptive,2025-10-18,290,28,14,276,289,10800.0,0.65,502673.0169072025,10203.151223888884,503208.4234176395,1,1,28,28,0,0,1
B_adaptive,2025-10-18,290,28,14,276,289,10800.0,0.80,506702.4780843933,10800.0,506702.4780843933,2,0,28,28,0,0,0
B_adaptive,2025-10-18,290,28,14,276,289,10800.0,0.90,539438.0577550932,10800.0,539438.0577550932,4,0,28,28,0,0,0
B_adaptive,2025-10-19,291,28,14,277,290,10800.0,base,528085.6765632511,9907.868877962954,528885.9677425585,3,0,28,28,0,0,0
B_adaptive,2025-10-19,291,28,14,277,290,10800.0,0.50,550807.4142880107,8436.62376444444,552927.4940699837,5,0,28,28,0,0,0
B_adaptive,2025-10-19,291,28,14,277,290,10800.0,0.65,500702.03201930044,10383.642780788745,501075.52757588954,1,1,28,28,0,0,1
B_adaptive,2025-10-19,291,28,14,277,290,10800.0,0.80,504470.62983076164,10800.0,504470.62983076164,2,0,28,28,0,0,0
B_adaptive,2025-10-19,291,28,14,277,290,10800.0,0.90,537126.3620929898,10800.0,537126.3620929898,4,0,28,28,0,0,0
B_adaptive,2025-10-20,292,28,14,278,291,10800.0,base,544065.3409905737,9894.853632962953,544877.3075677153,4,0,28,28,0,0,0
B_adaptive,2025-10-20,292,28,14,278,291,10800.0,0.50,569013.5199927217,8364.54994296296,571198.2539966649,5,0,28,28,0,0,0
B_adaptive,2025-10-20,292,28,14,278,291,10800.0,0.65,504380.1044343633,10387.990440788744,504749.69989839575,2,0,28,28,0,0,0
B_adaptive,2025-10-20,292,28,14,278,291,10800.0,0.80,503419.25903519365,10800.0,503419.25903519365,1,1,28,28,0,0,1
B_adaptive,2025-10-20,292,28,14,278,291,10800.0,0.90,535370.5617896058,10800.0,535370.5617896058,3,0,28,28,0,0,0
B_adaptive,2025-10-21,293,28,14,279,292,10800.0,base,549643.8345799092,9760.490112962952,550576.3326991308,4,0,28,28,0,0,0
B_adaptive,2025-10-21,293,28,14,279,292,10800.0,0.50,573018.0879052305,8079.201438333328,575458.7953705211,5,0,28,28,0,0,0
B_adaptive,2025-10-21,293,28,14,279,292,10800.0,0.65,508813.2928983819,10335.813120788744,509229.69431719434,2,0,28,28,0,0,0
B_adaptive,2025-10-21,293,28,14,279,292,10800.0,0.80,505479.97915696783,10800.0,505479.97915696783,1,1,28,28,0,0,1
B_adaptive,2025-10-21,293,28,14,279,292,10800.0,0.90,536924.8568577998,10800.0,536924.8568577998,3,0,28,28,0,0,0
B_adaptive,2025-10-22,294,28,14,280,293,10800.0,base,559647.9133396519,9732.926997962953,560605.1371043125,4,0,28,28,0,0,0
B_adaptive,2025-10-22,294,28,14,280,293,10800.0,0.50,585266.7474716867,7920.0790998148095,587850.1965147584,5,0,28,28,0,0,0
B_adaptive,2025-10-22,294,28,14,280,293,10800.0,0.65,510594.4603159824,10441.204304492447,510916.3199879469,2,0,28,28,0,0,0
B_adaptive,2025-10-22,294,28,14,280,293,10800.0,0.80,506753.62574950664,10800.0,506753.62574950664,1,1,28,28,0,0,1
B_adaptive,2025-10-22,294,28,14,280,293,10800.0,0.90,537572.1837749131,10800.0,537572.1837749131,3,0,28,28,0,0,0
B_adaptive,2025-10-23,295,28,14,281,294,10780.871564999998,base,572421.3798663882,9684.713555370367,573404.6944986931,4,0,28,28,0,0,0
B_adaptive,2025-10-23,295,28,14,281,294,10780.871564999998,0.50,597121.190313268,7874.275221666658,599728.5687108126,5,0,28,28,0,0,0
B_adaptive,2025-10-23,295,28,14,281,294,10780.871564999998,0.65,516912.2338324877,10470.702183751706,517190.47299909976,2,0,28,28,0,0,0
B_adaptive,2025-10-23,295,28,14,281,294,10780.871564999998,0.80,511754.830259938,10800.0,511737.6709910522,1,1,28,28,0,0,1
B_adaptive,2025-10-23,295,28,14,281,294,10780.871564999998,0.90,542002.9153971769,10800.0,541985.756128291,3,0,28,28,0,0,0
B_adaptive,2025-10-24,296,28,14,282,295,10728.032699999998,base,573619.9571813806,9594.007007592585,574637.2412288974,4,0,28,28,0,0,0
B_adaptive,2025-10-24,296,28,14,282,295,10728.032699999998,0.50,596938.1527804633,7746.600041851846,599612.66350997,5,0,28,28,0,0,0
B_adaptive,2025-10-24,296,28,14,282,295,10728.032699999998,0.65,519582.00271413114,10524.32197912208,519764.7425480209,2,0,28,28,0,0,0
B_adaptive,2025-10-24,296,28,14,282,295,10728.032699999998,0.80,518220.320376753,10800.0,518155.76171046967,1,1,28,28,0,0,1
B_adaptive,2025-10-24,296,28,14,282,295,10728.032699999998,0.90,548227.7332671034,10800.0,548163.17460082,3,0,28,28,0,0,0
B_adaptive,2025-10-25,297,28,14,283,296,10550.920934999996,base,575787.7505938547,9544.48320925925,576690.5811470512,4,0,28,28,0,0,0
B_adaptive,2025-10-25,297,28,14,283,296,10550.920934999996,0.50,599000.4189880773,7760.176506753535,601503.8717815715,5,0,28,28,0,0,0
B_adaptive,2025-10-25,297,28,14,283,296,10550.920934999996,0.65,521656.0713536659,10505.56030912208,521696.76235511317,2,0,28,28,0,0,0
B_adaptive,2025-10-25,297,28,14,283,296,10550.920934999996,0.80,519328.3508678673,10800.0,519104.91310883645,1,1,28,28,0,0,1
B_adaptive,2025-10-25,297,28,14,283,296,10550.920934999996,0.90,549090.533387472,10800.0,548867.0956284412,3,0,28,28,0,0,0
B_adaptive,2025-10-26,298,28,14,284,297,10656.715411481478,base,577242.9958528688,9510.056798333333,578271.6123321189,4,0,28,28,0,0,0
B_adaptive,2025-10-26,298,28,14,284,297,10656.715411481478,0.50,599772.6197092291,7865.121267037034,602276.8347453594,5,0,28,28,0,0,0
B_adaptive,2025-10-26,298,28,14,284,297,10656.715411481478,0.65,523248.26568112796,10430.93380912208,523450.8043218667,2,0,28,28,0,0,0
B_adaptive,2025-10-26,298,28,14,284,297,10656.715411481478,0.80,520174.4430611258,10800.0,520045.9088249698,1,1,28,28,0,0,1
B_adaptive,2025-10-26,298,28,14,284,297,10656.715411481478,0.90,549611.9135406236,10800.0,549483.3793044676,3,0,28,28,0,0,0
B_adaptive,2025-10-27,299,28,14,285,298,10542.543653888886,base,579028.0535979595,9694.183259814812,579789.0800025769,4,0,28,28,0,0,0
B_adaptive,2025-10-27,299,28,14,285,298,10542.543653888886,0.50,600309.8511576991,8002.5051566666625,602588.4068029573,5,0,28,28,0,0,0
B_adaptive,2025-10-27,299,28,14,285,298,10542.543653888886,0.65,525933.5567324775,10749.45440041838,525747.9462977991,2,0,28,28,0,0,0
B_adaptive,2025-10-27,299,28,14,285,298,10542.543653888886,0.80,523558.2769804534,10800.0,523327.3243348614,1,1,28,28,0,0,1
B_adaptive,2025-10-27,299,28,14,285,298,10542.543653888886,0.90,552704.3846324522,10800.0,552473.4319868601,3,0,28,28,0,0,0
B_adaptive,2025-10-28,300,28,14,286,299,10505.589308888886,base,588343.0206288638,9661.388071851849,589100.3160385548,4,0,28,28,0,0,0
B_adaptive,2025-10-28,300,28,14,286,299,10505.589308888886,0.50,608761.2803655047,7936.887054492453,611065.5489933791,5,0,28,28,0,0,0
B_adaptive,2025-10-28,300,28,14,286,299,10505.589308888886,0.65,533107.0339732554,10727.756143196159,532907.73798028,2,0,28,28,0,0,0
B_adaptive,2025-10-28,300,28,14,286,299,10505.589308888886,0.80,527743.1898117921,10800.0,527479.0870657159,1,1,28,28,0,0,1
B_adaptive,2025-10-28,300,28,14,286,299,10505.589308888886,0.90,556430.8331507631,10800.0,556166.7304046869,3,0,28,28,0,0,0
B_adaptive,2025-10-29,301,28,14,287,300,10321.950008888887,base,584126.2061420118,9610.69731611111,584764.239321472,4,0,28,28,0,0,0
B_adaptive,2025-10-29,301,28,14,287,300,10321.950008888887,0.50,602883.2869996215,7936.832415925924,605022.8699870423,5,0,28,28,0,0,0
B_adaptive,2025-10-29,301,28,14,287,300,10321.950008888887,0.65,529623.048331749,10691.748943196159,529291.3181432902,1,1,28,28,0,0,1
B_adaptive,2025-10-29,301,28,14,287,300,10321.950008888887,0.80,532128.708194159,10800.0,531699.8707937995,2,0,28,28,0,0,0
B_adaptive,2025-10-29,301,28,14,287,300,10321.950008888887,0.90,560607.5222360147,10800.0,560178.6848356553,3,0,28,28,0,0,0
B_adaptive,2025-10-30,302,28,14,288,301,10260.553658888886,base,596588.8049592718,9556.915278703698,597220.007677319,4,0,28,28,0,0,0
B_adaptive,2025-10-30,302,28,14,288,301,10260.553658888886,0.50,615062.4881845759,7899.8152266666675,617180.2017104144,5,0,28,28,0,0,0
B_adaptive,2025-10-30,302,28,14,288,301,10260.553658888886,0.65,539991.2097282292,10698.42500819616,539598.4148017145,2,0,28,28,0,0,0
B_adaptive,2025-10-30,302,28,14,288,301,10260.553658888886,0.80,535948.2118463769,10800.0,535464.298509159,1,1,28,28,0,0,1
B_adaptive,2025-10-30,302,28,14,288,301,10260.553658888886,0.90,564147.249205048,10800.0,563663.3358678301,3,0,28,28,0,0,0
B_adaptive,2025-10-31,303,28,14,289,302,10261.042178888885,base,589986.4145762582,9516.9504487037,590653.9061966637,4,0,28,28,0,0,0
B_adaptive,2025-10-31,303,28,14,289,302,10261.042178888885,0.50,608207.8831516379,7803.8214699451255,610412.146639822,5,0,28,28,0,0,0
B_adaptive,2025-10-31,303,28,14,289,302,10261.042178888885,0.65,539085.8150693771,10684.412008196161,538706.0288119423,1,1,28,28,0,0,1
B_adaptive,2025-10-31,303,28,14,289,302,10261.042178888885,0.80,540326.371360722,10800.0,539842.8962530842,2,0,28,28,0,0,0
B_adaptive,2025-10-31,303,28,14,289,302,10261.042178888885,0.90,568528.5144504977,10800.0,568045.0393428599,3,0,28,28,0,0,0
B_adaptive,2025-11-01,304,28,14,290,303,10203.151223888884,base,590655.9773878353,9473.177430603562,591310.8044345118,4,0,28,28,0,0,0
B_adaptive,2025-11-01,304,28,14,290,303,10203.151223888884,0.50,608165.6106436391,7856.610074862822,610270.5884177127,5,0,28,28,0,0,0
B_adaptive,2025-11-01,304,28,14,290,303,10203.151223888884,0.65,540124.5756193391,10800.0,539589.1691089021,1,1,28,28,0,0,1
B_adaptive,2025-11-01,304,28,14,290,303,10203.151223888884,0.80,541198.7620281873,10800.0,540663.3555177503,2,0,28,28,0,0,0
B_adaptive,2025-11-01,304,28,14,290,303,10203.151223888884,0.90,569107.6332295084,10800.0,568572.2267190714,3,0,28,28,0,0,0
B_adaptive,2025-11-02,305,28,14,291,304,10383.642780788745,base,592435.2504074464,10007.466959307263,592772.7010179721,4,0,28,28,0,0,0
B_adaptive,2025-11-02,305,28,14,291,304,10383.642780788745,0.50,608457.2942961621,8357.393852455416,610274.952154262,5,0,28,28,0,0,0
B_adaptive,2025-11-02,305,28,14,291,304,10383.642780788745,0.65,541682.9704544996,10800.0,541309.4748979105,1,1,28,28,0,0,1
B_adaptive,2025-11-02,305,28,14,291,304,10383.642780788745,0.80,542639.6537579254,10800.0,542266.1582013363,2,0,28,28,0,0,0
B_adaptive,2025-11-02,305,28,14,291,304,10383.642780788745,0.90,570437.6588907813,10800.0,570064.1633341922,3,0,28,28,0,0,0
B_adaptive,2025-11-03,306,28,14,292,305,10387.990440788744,base,587572.9367602634,9991.46030449245,587928.6463219732,4,0,28,28,0,0,0
B_adaptive,2025-11-03,306,28,14,292,305,10387.990440788744,0.50,602713.0978973054,8344.504641344301,604546.2181863959,5,0,28,28,0,0,0
B_adaptive,2025-11-03,306,28,14,292,305,10387.990440788744,0.65,543431.658868642,10800.0,543062.0634046094,1,1,28,28,0,0,1
B_adaptive,2025-11-03,306,28,14,292,305,10387.990440788744,0.80,547513.2014292716,10800.0,547143.6059652391,2,0,28,28,0,0,0
B_adaptive,2025-11-03,306,28,14,292,305,10387.990440788744,0.90,574153.1306120205,10800.0,573783.535147988,3,0,28,28,0,0,0
B_adaptive,2025-11-04,307,28,14,293,306,10704.707988196153,base,590159.5611014453,10324.569630973932,590500.5663266713,4,0,28,28,0,0,0
B_adaptive,2025-11-04,307,28,14,293,306,10704.707988196153,0.50,603142.9194679697,8757.003860048002,604890.1182767035,5,0,28,28,0,0,0
B_adaptive,2025-11-04,307,28,14,293,306,10704.707988196153,0.65,545551.8289380524,10800.0,545466.3467094637,1,1,28,28,0,0,1
B_adaptive,2025-11-04,307,28,14,293,306,10704.707988196153,0.80,551050.3295659361,10800.0,550964.8473373475,2,0,28,28,0,0,0
B_adaptive,2025-11-04,307,28,14,293,306,10704.707988196153,0.90,577126.3875064447,10800.0,577040.905277856,3,0,28,28,0,0,0
B_adaptive,2025-11-05,308,28,14,294,307,10800.0,base,585908.7399715385,10374.787827777782,586290.1789129203,4,0,28,28,0,0,0
B_adaptive,2025-11-05,308,28,14,294,307,10800.0,0.50,597739.8105687944,8917.298915185187,599428.698036378,5,0,28,28,0,0,0
B_adaptive,2025-11-05,308,28,14,294,307,10800.0,0.65,550198.4614927571,10800.0,550198.4614927571,1,1,28,28,0,0,1
B_adaptive,2025-11-05,308,28,14,294,307,10800.0,0.80,554011.2494509117,10800.0,554011.2494509117,2,0,28,28,0,0,0
B_adaptive,2025-11-05,308,28,14,294,307,10800.0,0.90,579629.1121785919,10800.0,579629.1121785919,3,0,28,28,0,0,0
B_adaptive,2025-11-06,309,28,14,295,308,10800.0,base,589806.3745009751,10383.23724925926,590180.2338418757,4,0,28,28,0,0,0
B_adaptive,2025-11-06,309,28,14,295,308,10800.0,0.50,599027.8346071865,9097.91187074074,600554.7022195837,5,0,28,28,0,0,0
B_adaptive,2025-11-06,309,28,14,295,308,10800.0,0.65,549740.2654114746,10800.0,549740.2654114746,1,1,28,28,0,0,1
B_adaptive,2025-11-06,309,28,14,295,308,10800.0,0.80,555817.0421181733,10800.0,555817.0421181733,2,0,28,28,0,0,0
B_adaptive,2025-11-06,309,28,14,295,308,10800.0,0.90,581023.2716530479,10800.0,581023.2716530479,3,0,28,28,0,0,0
B_adaptive,2025-11-07,310,28,14,296,309,10800.0,base,604094.0171074406,10325.513784814817,604519.657602807,4,0,28,28,0,0,0
B_adaptive,2025-11-07,310,28,14,296,309,10800.0,0.50,609981.5443479115,9187.44519611111,611428.0955933778,5,0,28,28,0,0,0
B_adaptive,2025-11-07,310,28,14,296,309,10800.0,0.65,557784.9744231048,10800.0,557784.9744231048,1,1,28,28,0,0,1
B_adaptive,2025-11-07,310,28,14,296,309,10800.0,0.80,559596.2584898773,10800.0,559596.2584898773,2,0,28,28,0,0,0
B_adaptive,2025-11-07,310,28,14,296,309,10800.0,0.90,582827.23501004,10800.0,582827.23501004,3,0,28,28,0,0,0
B_adaptive,2025-11-08,311,28,14,297,310,10800.0,base,603223.6139110574,10304.689737222217,603667.9347340058,4,0,28,28,0,0,0
B_adaptive,2025-11-08,311,28,14,297,310,10800.0,0.50,606995.2143261785,9253.00343999999,608382.9561847519,5,0,28,28,0,0,0
B_adaptive,2025-11-08,311,28,14,297,310,10800.0,0.65,556751.129450923,10800.0,556751.129450923,1,1,28,28,0,0,1
B_adaptive,2025-11-08,311,28,14,297,310,10800.0,0.80,560958.9239990223,10800.0,560958.9239990223,2,0,28,28,0,0,0
B_adaptive,2025-11-08,311,28,14,297,310,10800.0,0.90,584185.1489336588,10800.0,584185.1489336588,3,0,28,28,0,0,0
B_adaptive,2025-11-09,312,28,14,298,311,10800.0,base,603464.1940870248,10263.368142222218,603945.5826763324,4,0,28,28,0,0,0
B_adaptive,2025-11-09,312,28,14,298,311,10800.0,0.50,605870.6750391917,9354.197154629623,607167.6405138692,5,0,28,28,0,0,0
B_adaptive,2025-11-09,312,28,14,298,311,10800.0,0.65,555921.3777399418,10800.0,555921.3777399418,1,1,28,28,0,0,1
B_adaptive,2025-11-09,312,28,14,298,311,10800.0,0.80,561696.9197746887,10800.0,561696.9197746887,2,0,28,28,0,0,0
B_adaptive,2025-11-09,312,28,14,298,311,10800.0,0.90,584961.2645175988,10800.0,584961.2645175988,3,0,28,28,0,0,0
B_adaptive,2025-11-10,313,28,14,299,312,10800.0,base,619339.4221301861,10165.642572222217,619908.4759849821,4,0,28,28,0,0,0
B_adaptive,2025-11-10,313,28,14,299,312,10800.0,0.50,620339.0169037256,9367.023413925459,621624.4765112448,5,0,28,28,0,0,0
B_adaptive,2025-11-10,313,28,14,299,312,10800.0,0.65,559221.5801330209,10780.011465,559239.5109593901,1,1,28,28,0,0,1
B_adaptive,2025-11-10,313,28,14,299,312,10800.0,0.80,564661.0560035865,10800.0,564661.0560035865,2,0,28,28,0,0,0
B_adaptive,2025-11-10,313,28,14,299,312,10800.0,0.90,587792.8807073794,10800.0,587792.8807073794,3,0,28,28,0,0,0
B_adaptive,2025-11-11,314,28,14,300,313,10800.0,base,631821.4604896273,10163.74167,632392.2195593223,5,0,28,28,0,0,0
B_adaptive,2025-11-11,314,28,14,300,313,10800.0,0.50,629347.8254471321,9499.293843518517,630514.6311309491,4,0,28,28,0,0,0
B_adaptive,2025-11-11,314,28,14,300,313,10800.0,0.65,563162.8256600912,10798.00455,563164.6156895995,1,1,28,28,0,0,1
B_adaptive,2025-11-11,314,28,14,300,313,10800.0,0.80,569253.4354841465,10800.0,569253.4354841465,2,0,28,28,0,0,0
B_adaptive,2025-11-11,314,28,14,300,313,10800.0,0.90,592427.0034267524,10800.0,592427.0034267524,3,0,28,28,0,0,0
B_adaptive,2025-11-12,315,28,14,301,314,10800.0,base,624225.853639206,10119.474715,624836.3226268113,5,0,28,28,0,0,0
B_adaptive,2025-11-12,315,28,14,301,314,10800.0,0.50,620962.1217320081,9531.971785066295,622099.6134868156,4,0,28,28,0,0,0
B_adaptive,2025-11-12,315,28,14,301,314,10800.0,0.65,569069.4974267655,10800.0,569069.4974267655,1,1,28,28,0,0,1
B_adaptive,2025-11-12,315,28,14,301,314,10800.0,0.80,575961.7596064885,10800.0,575961.7596064885,2,0,28,28,0,0,0
B_adaptive,2025-11-12,315,28,14,301,314,10800.0,0.90,599101.591406722,10800.0,599101.591406722,3,0,28,28,0,0,0
B_adaptive,2025-11-13,316,28,14,302,315,10800.0,base,611019.0726557501,10053.993517037039,611688.2819157725,5,0,28,28,0,0,0
B_adaptive,2025-11-13,316,28,14,302,315,10800.0,0.50,605810.754200905,9550.412559259252,606931.703556774,4,0,28,28,0,0,0
B_adaptive,2025-11-13,316,28,14,302,315,10800.0,0.65,566944.9784565419,10800.0,566944.9784565419,1,1,28,28,0,0,1
B_adaptive,2025-11-13,316,28,14,302,315,10800.0,0.80,579883.7845289276,10800.0,579883.7845289276,2,0,28,28,0,0,0
B_adaptive,2025-11-13,316,28,14,302,315,10800.0,0.90,602903.8209573997,10800.0,602903.8209573997,3,0,28,28,0,0,0
B_adaptive,2025-11-14,317,28,14,303,316,10800.0,base,620070.8557860114,10132.249147037039,620669.8653983888,5,0,28,28,0,0,0
B_adaptive,2025-11-14,317,28,14,303,316,10800.0,0.50,612244.0427246301,9734.99113259259,613199.4148458538,4,0,28,28,0,0,0
B_adaptive,2025-11-14,317,28,14,303,316,10800.0,0.65,570091.3395598965,10800.0,570091.3395598965,1,1,28,28,0,0,1
B_adaptive,2025-11-14,317,28,14,303,316,10800.0,0.80,582045.826589397,10800.0,582045.826589397,2,0,28,28,0,0,0
B_adaptive,2025-11-14,317,28,14,303,316,10800.0,0.90,604765.6146397699,10800.0,604765.6146397699,3,0,28,28,0,0,0
B_adaptive,2025-11-15,318,28,14,304,317,10800.0,base,621591.1533298171,10100.149282037039,622218.9583044254,5,0,28,28,0,0,0
B_adaptive,2025-11-15,318,28,14,304,317,10800.0,0.50,613374.1446847306,9735.331897962953,614329.2111204857,4,0,28,28,0,0,0
B_adaptive,2025-11-15,318,28,14,304,317,10800.0,0.65,570767.9112284131,10800.0,570767.9112284131,1,1,28,28,0,0,1
B_adaptive,2025-11-15,318,28,14,304,317,10800.0,0.80,582760.1376214854,10800.0,582760.1376214854,2,0,28,28,0,0,0
B_adaptive,2025-11-15,318,28,14,304,317,10800.0,0.90,605628.093173342,10800.0,605628.093173342,3,0,28,28,0,0,0
B_adaptive,2025-11-16,319,28,14,305,318,10800.0,base,624023.993255574,10054.201192037039,624693.0162195839,5,0,28,28,0,0,0
B_adaptive,2025-11-16,319,28,14,305,318,10800.0,0.50,616157.7570429009,9665.704522962951,617175.2831022185,4,0,28,28,0,0,0
B_adaptive,2025-11-16,319,28,14,305,318,10800.0,0.65,571660.8643522831,10800.0,571660.8643522831,1,1,28,28,0,0,1
B_adaptive,2025-11-16,319,28,14,305,318,10800.0,0.80,583408.4808743912,10800.0,583408.4808743912,2,0,28,28,0,0,0
B_adaptive,2025-11-16,319,28,14,305,318,10800.0,0.90,606627.0687109148,10800.0,606627.0687109148,3,0,28,28,0,0,0
B_adaptive,2025-11-17,320,28,14,306,319,10800.0,base,629374.9133511963,10014.17697276406,630079.8402634618,5,0,28,28,0,0,0
B_adaptive,2025-11-17,320,28,14,306,319,10800.0,0.50,619718.1238025909,9633.477869444434,620764.5589604842,4,0,28,28,0,0,0
B_adaptive,2025-11-17,320,28,14,306,319,10800.0,0.65,574563.6353499133,10800.0,574563.6353499133,1,1,28,28,0,0,1
