start_time,end_time,load_kW,pv_kW,price_yuan_kWh
2025-09-21 20:20:00,2025-09-21 20:30:00,4758.15,0.0,1.2938
2025-09-21 20:30:00,2025-09-21 20:40:00,4962.0716,0.0,1.3523
2025-09-21 20:40:00,2025-09-21 20:50:00,4969.8311,0.0,1.2587
2025-09-21 20:50:00,2025-09-21 21:00:00,4832.21,0.0,1.0498
2025-09-21 21:00:00,2025-09-21 21:10:00,4908.3748,0.0,0.9822
2025-09-21 21:10:00,2025-09-21 21:20:00,4815.8814,0.0,0.9608
2025-09-21 21:20:00,2025-09-21 21:30:00,4706.72,0.0,0.9753
2025-09-21 21:30:00,2025-09-21 21:40:00,5029.8917,0.0,1.0713
2025-09-21 21:40:00,2025-09-21 21:50:00,4600.5429,0.0,0.8433
2025-09-21 21:50:00,2025-09-21 22:00:00,3626.11,0.0,0.4338
2025-09-21 22:00:00,2025-09-21 22:10:00,3558.0335,0.0,0.4176
2025-09-21 22:10:00,2025-09-21 22:20:00,3630.6197,0.0,0.467
2025-09-21 22:20:00,2025-09-21 22:30:00,3453.83,0.0,0.3954
2025-09-21 22:30:00,2025-09-21 22:40:00,3472.4008,0.0,0.36
2025-09-21 22:40:00,2025-09-21 22:50:00,3664.9061,0.0,0.3951
2025-09-21 22:50:00,2025-09-21 23:00:00,3746.3,0.0,0.4388
2025-09-21 23:00:00,2025-09-21 23:10:00,3480.1598,0.0,0.4146
2025-09-21 23:10:00,2025-09-21 23:20:00,3347.5238,0.0,0.4234
2025-09-21 23:20:00,2025-09-21 23:30:00,3473.47,0.0,0.4592
2025-09-21 23:30:00,2025-09-21 23:40:00,3517.517,0.0,0.4174
2025-09-21 23:40:00,2025-09-21 23:50:00,3433.9696,0.0,0.4017
2025-09-21 23:50:00,2025-09-22 00:00:00,3477.72,0.0,0.4344
2025-09-22 00:00:00,2025-09-22 00:10:00,3850.0398,0.0,0.4305
2025-09-22 00:10:00,2025-09-22 00:20:00,3713.2024,0.0,0.4164
2025-09-22 00:20:00,2025-09-22 00:30:00,3319.83,0.0,0.4371
2025-09-22 00:30:00,2025-09-22 00:40:00,3725.8595,0.0,0.4981
2025-09-22 00:40:00,2025-09-22 00:50:00,3851.8342,0.0,0.4949
2025-09-22 00:50:00,2025-09-22 01:00:00,3467.67,0.0,0.4291
2025-09-22 01:00:00,2025-09-22 01:10:00,3442.9839,0.0,0.4078
2025-09-22 01:10:00,2025-09-22 01:20:00,3476.8249,0.0,0.426
2025-09-22 01:20:00,2025-09-22 01:30:00,3482.73,0.0,0.4481
2025-09-22 01:30:00,2025-09-22 01:40:00,3722.5181,0.0,0.4453
2025-09-22 01:40:00,2025-09-22 01:50:00,3784.5704,0.0,0.4228
2025-09-22 01:50:00,2025-09-22 02:00:00,3615.66,0.0,0.4079
2025-09-22 02:00:00,2025-09-22 02:10:00,3566.3512,0.0,0.4311
2025-09-22 02:10:00,2025-09-22 02:20:00,3486.7391,0.0,0.4797
2025-09-22 02:20:00,2025-09-22 02:30:00,3422.22,0.0,0.511
2025-09-22 02:30:00,2025-09-22 02:40:00,3606.3848,0.0,0.4868
2025-09-22 02:40:00,2025-09-22 02:50:00,3733.8192,0.0,0.4584
2025-09-22 02:50:00,2025-09-22 03:00:00,3663.29,0.0,0.4505
2025-09-22 03:00:00,2025-09-22 03:10:00,3557.9862,0.0,0.444
2025-09-22 03:10:00,2025-09-22 03:20:00,3580.9639,0.0,0.4384
2025-09-22 03:20:00,2025-09-22 03:30:00,3715.57,0.0,0.4507
2025-09-22 03:30:00,2025-09-22 03:40:00,3779.6846,0.0,0.4887
2025-09-22 03:40:00,2025-09-22 03:50:00,3648.2264,0.0,0.4785
2025-09-22 03:50:00,2025-09-22 04:00:00,3519.4,0.0,0.4211
2025-09-22 04:00:00,2025-09-22 04:10:00,3702.7222,0.0021,0.3975
2025-09-22 04:10:00,2025-09-22 04:20:00,3748.0135,0.0,0.4238
2025-09-22 04:20:00,2025-09-22 04:30:00,3544.32,0.0,0.4533
2025-09-22 04:30:00,2025-09-22 04:40:00,3439.4213,0.029,0.4258
2025-09-22 04:40:00,2025-09-22 04:50:00,3482.9454,0.0,0.4079
2025-09-22 04:50:00,2025-09-22 05:00:00,3576.17,0.0,0.4227
2025-09-22 05:00:00,2025-09-22 05:10:00,3614.3145,0.404,0.4325
2025-09-22 05:10:00,2025-09-22 05:20:00,3726.7641,0.0,0.458
2025-09-22 05:20:00,2025-09-22 05:30:00,3796.36,0.0,0.4656
2025-09-22 05:30:00,2025-09-22 05:40:00,3635.7735,5.6274,0.43
2025-09-22 05:40:00,2025-09-22 05:50:00,3955.5988,0.0,0.616
2025-09-22 05:50:00,2025-09-22 06:00:00,4676.79,0.0,0.9322
2025-09-22 06:00:00,2025-09-22 06:10:00,4942.0389,163.8012,0.991
2025-09-22 06:10:00,2025-09-22 06:20:00,4849.0283,427.0247,0.9327
2025-09-22 06:20:00,2025-09-22 06:30:00,4702.48,733.4625,0.901
2025-09-22 06:30:00,2025-09-22 06:40:00,4705.5765,1059.8151,0.8985
2025-09-22 06:40:00,2025-09-22 06:50:00,4823.6119,1370.8696,0.8973
2025-09-22 06:50:00,2025-09-22 07:00:00,4888.05,1678.1625,0.8721
2025-09-22 07:00:00,2025-09-22 07:10:00,4782.6367,2025.7511,0.8203
2025-09-22 07:10:00,2025-09-22 07:20:00,4869.8803,2388.5754,0.7932
2025-09-22 07:20:00,2025-09-22 07:30:00,4957.49,2753.5875,0.7595
2025-09-22 07:30:00,2025-09-22 07:40:00,4658.8093,3120.5921,0.6868
2025-09-22 07:40:00,2025-09-22 07:50:00,5408.2094,3426.4951,0.894
2025-09-22 07:50:00,2025-09-22 08:00:00,6764.99,3707.325,1.2266
2025-09-22 08:00:00,2025-09-22 08:10:00,6763.8996,4082.1536,1.181
2025-09-22 08:10:00,2025-09-22 08:20:00,6623.874,4538.4547,1.0899
2025-09-22 08:20:00,2025-09-22 08:30:00,6824.73,4959.675,1.1106
2025-09-22 08:30:00,2025-09-22 08:40:00,6600.3082,5221.4296,1.0726
2025-09-22 08:40:00,2025-09-22 08:50:00,6417.1691,5443.4725,1.0526
2025-09-22 08:50:00,2025-09-22 09:00:00,6457.6,5716.7625,1.0705
2025-09-22 09:00:00,2025-09-22 09:10:00,6421.553,6031.6126,1.0514
2025-09-22 09:10:00,2025-09-22 09:20:00,6499.9185,6339.8082,1.0259
2025-09-22 09:20:00,2025-09-22 09:30:00,6600.28,6622.4625,0.9999
2025-09-22 09:30:00,2025-09-22 09:40:00,6417.226,6897.3346,0.9478
2025-09-22 09:40:00,2025-09-22 09:50:00,6415.5474,7173.3339,0.9295
2025-09-22 09:50:00,2025-09-22 10:00:00,6602.49,7375.3875,0.9504
2025-09-22 10:00:00,2025-09-22 10:10:00,6512.9457,7427.1527,0.9469
2025-09-22 10:10:00,2025-09-22 10:20:00,6396.9418,7558.6084,0.8869
2025-09-22 10:20:00,2025-09-22 10:30:00,6372.53,7758.4875,0.8361
2025-09-22 10:30:00,2025-09-22 10:40:00,6315.1466,7803.3333,0.8689
2025-09-22 10:40:00,2025-09-22 10:50:00,6386.4812,7884.0347,0.7554
2025-09-22 10:50:00,2025-09-22 11:00:00,6479.78,8030.625,0.5334
2025-09-22 11:00:00,2025-09-22 11:10:00,6312.8648,8066.7709,0.4838
2025-09-22 11:10:00,2025-09-22 11:20:00,6257.151,8058.9692,0.4848
2025-09-22 11:20:00,2025-09-22 11:30:00,6425.61,8058.1875,0.4676
2025-09-22 11:30:00,2025-09-22 11:40:00,6508.77,8059.3959,0.4869
2025-09-22 11:40:00,2025-09-22 11:50:00,6231.4501,8144.2088,0.4668
2025-09-22 11:50:00,2025-09-22 12:00:00,5822.98,8278.275,0.4029
2025-09-22 12:00:00,2025-09-22 12:10:00,5819.6044,8321.7803,0.381
2025-09-22 12:10:00,2025-09-22 12:20:00,6023.4131,8267.6048,0.4188
2025-09-22 12:20:00,2025-09-22 12:30:00,6121.02,8156.1,0.4493
2025-09-22 12:30:00,2025-09-22 12:40:00,5979.2092,8055.8192,0.4158
2025-09-22 12:40:00,2025-09-22 12:50:00,5883.6779,8085.3213,0.5585
2025-09-22 12:50:00,2025-09-22 13:00:00,6043.77,8109.4125,0.8211
2025-09-22 13:00:00,2025-09-22 13:10:00,6392.1468,7864.6337,0.8882
2025-09-22 13:10:00,2025-09-22 13:20:00,6495.9235,7627.4867,0.8871
2025-09-22 13:20:00,2025-09-22 13:30:00,6289.79,7552.2375,0.9011
2025-09-22 13:30:00,2025-09-22 13:40:00,6120.8417,7511.7507,0.88
2025-09-22 13:40:00,2025-09-22 13:50:00,6147.9865,7307.0291,0.8743
2025-09-22 13:50:00,2025-09-22 14:00:00,6253.15,7022.8875,0.8959
2025-09-22 14:00:00,2025-09-22 14:10:00,6194.6953,6916.3565,0.9
2025-09-22 14:10:00,2025-09-22 14:20:00,6129.7753,6750.1107,0.8783
2025-09-22 14:20:00,2025-09-22 14:30:00,6167.2,6443.325,0.9087
2025-09-22 14:30:00,2025-09-22 14:40:00,6244.1928,6154.0582,1.0371
2025-09-22 14:40:00,2025-09-22 14:50:00,6223.7424,5864.7952,0.8975
2025-09-22 14:50:00,2025-09-22 15:00:00,6180.89,5565.3375,0.6077
2025-09-22 15:00:00,2025-09-22 15:10:00,6316.1285,5276.6779,0.6665
2025-09-22 15:10:00,2025-09-22 15:20:00,6424.2012,4931.1252,0.7634
2025-09-22 15:20:00,2025-09-22 15:30:00,6384.12,4525.725,0.7666
2025-09-22 15:30:00,2025-09-22 15:40:00,6271.1474,4126.3129,0.8503
2025-09-22 15:40:00,2025-09-22 15:50:00,6189.3275,3727.669,0.8751
2025-09-22 15:50:00,2025-09-22 16:00:00,6171.98,3392.3625,0.8357
2025-09-22 16:00:00,2025-09-22 16:10:00,6219.997,3188.7577,0.8852
2025-09-22 16:10:00,2025-09-22 16:20:00,6488.7991,2876.8086,0.9454
2025-09-22 16:20:00,2025-09-22 16:30:00,6737.2,2467.5375,0.9612
2025-09-22 16:30:00,2025-09-22 16:40:00,6521.8295,2200.0679,0.9614
2025-09-22 16:40:00,2025-09-22 16:50:00,6315.1396,1918.0586,0.9757
2025-09-22 16:50:00,2025-09-22 17:00:00,6374.42,1558.65,1.0205
2025-09-22 17:00:00,2025-09-22 17:10:00,6500.6021,1230.6499,1.0906
2025-09-22 17:10:00,2025-09-22 17:20:00,6480.5642,945.4844,1.147
2025-09-22 17:20:00,2025-09-22 17:30:00,6460.63,683.6625,1.1576
2025-09-22 17:30:00,2025-09-22 17:40:00,6620.8633,425.9356,1.1352
2025-09-22 17:40:00,2025-09-22 17:50:00,5918.4471,174.4761,1.205
2025-09-22 17:50:00,2025-09-22 18:00:00,4690.32,0.0,1.3214
2025-09-22 18:00:00,2025-09-22 18:10:00,4455.5361,0.0,1.3135
2025-09-22 18:10:00,2025-09-22 18:20:00,4718.8918,6.1848,1.2974
2025-09-22 18:20:00,2025-09-22 18:30:00,4802.52,0.0,1.3109
2025-09-22 18:30:00,2025-09-22 18:40:00,4551.6896,0.0,1.2819
2025-09-22 18:40:00,2025-09-22 18:50:00,4516.9118,0.444,1.3035
2025-09-22 18:50:00,2025-09-22 19:00:00,4751.59,0.0,1.376
2025-09-22 19:00:00,2025-09-22 19:10:00,4768.0605,0.0,1.3934
2025-09-22 19:10:00,2025-09-22 19:20:00,4598.3898,0.0319,1.3689
2025-09-22 19:20:00,2025-09-22 19:30:00,4531.32,0.0,1.339
2025-09-22 19:30:00,2025-09-22 19:40:00,4812.2749,0.0,1.3228
2025-09-22 19:40:00,2025-09-22 19:50:00,5051.8977,0.0023,1.3043
2025-09-22 19:50:00,2025-09-22 20:00:00,5065.44,0.0,1.3131
2025-09-22 20:00:00,2025-09-22 20:10:00,4994.0333,0.0,1.3812
2025-09-22 20:10:00,2025-09-22 20:20:00,4831.2262,0.0,1.3451
2025-09-22 20:20:00,2025-09-22 20:30:00,4697.06,0.0,1.2739
2025-09-22 20:30:00,2025-09-22 20:40:00,4755.5952,0.0,1.3672
2025-09-22 20:40:00,2025-09-22 20:50:00,4702.88,0.0,1.2456
2025-09-22 20:50:00,2025-09-22 21:00:00,4696.11,0.0,0.9628
2025-09-22 21:00:00,2025-09-22 21:10:00,5136.8313,0.0,0.9753
2025-09-22 21:10:00,2025-09-22 21:20:00,5141.2803,0.0,1.0396
2025-09-22 21:20:00,2025-09-22 21:30:00,4800.45,0.0,1.0235
2025-09-22 21:30:00,2025-09-22 21:40:00,5006.335,0.0,1.0077
2025-09-22 21:40:00,2025-09-22 21:50:00,4708.6239,0.0,0.774
2025-09-22 21:50:00,2025-09-22 22:00:00,3802.12,0.0,0.4479
2025-09-22 22:00:00,2025-09-22 22:10:00,3350.9898,0.0,0.4196
2025-09-22 22:10:00,2025-09-22 22:20:00,3317.9329,0.0,0.464
2025-09-22 22:20:00,2025-09-22 22:30:00,3399.41,0.0,0.4413
2025-09-22 22:30:00,2025-09-22 22:40:00,3431.5717,0.0,0.4399
2025-09-22 22:40:00,2025-09-22 22:50:00,3683.8841,0.0,0.4833
2025-09-22 22:50:00,2025-09-22 23:00:00,3955.61,0.0,0.5002
2025-09-22 23:00:00,2025-09-22 23:10:00,3760.664,0.0,0.4096
2025-09-22 23:10:00,2025-09-22 23:20:00,3743.5821,0.0,0.3852
2025-09-22 23:20:00,2025-09-22 23:30:00,3904.8,0.0,0.4461
2025-09-22 23:30:00,2025-09-22 23:40:00,3608.4453,0.0,0.4414
2025-09-22 23:40:00,2025-09-22 23:50:00,3378.8075,0.0,0.4164
2025-09-22 23:50:00,2025-09-23 00:00:00,3425.14,0.0,0.4085
2025-09-23 00:00:00,2025-09-23 00:10:00,3421.106,0.0,0.4059
2025-09-23 00:10:00,2025-09-23 00:20:00,3361.9091,0.0,0.4324
2025-09-23 00:20:00,2025-09-23 00:30:00,3388.6,0.0,0.4539
2025-09-23 00:30:00,2025-09-23 00:40:00,3591.0535,0.0,0.4117
2025-09-23 00:40:00,2025-09-23 00:50:00,3639.0639,0.0,0.4114
2025-09-23 00:50:00,2025-09-23 01:00:00,3538.62,0.0,0.4549
2025-09-23 01:00:00,2025-09-23 01:10:00,3584.1201,0.0,0.4413
2025-09-23 01:10:00,2025-09-23 01:20:00,3479.83,0.0,0.4365
2025-09-23 01:20:00,2025-09-23 01:30:00,3316.08,0.0,0.4529
2025-09-23 01:30:00,2025-09-23 01:40:00,3504.3201,0.0,0.4318
2025-09-23 01:40:00,2025-09-23 01:50:00,3611.1697,0.0,0.418
2025-09-23 01:50:00,2025-09-23 02:00:00,3543.64,0.0,0.4413
2025-09-23 02:00:00,2025-09-23 02:10:00,3627.3783,0.0,0.4794
2025-09-23 02:10:00,2025-09-23 02:20:00,3646.7973,0.0,0.4675
2025-09-23 02:20:00,2025-09-23 02:30:00,3569.92,0.0,0.4225
2025-09-23 02:30:00,2025-09-23 02:40:00,3591.0744,0.0,0.4268
2025-09-23 02:40:00,2025-09-23 02:50:00,3523.6786,0.0,0.4588
2025-09-23 02:50:00,2025-09-23 03:00:00,3402.03,0.0,0.4777
2025-09-23 03:00:00,2025-09-23 03:10:00,3470.8796,0.0,0.4584
2025-09-23 03:10:00,2025-09-23 03:20:00,3546.3118,0.0,0.4106
2025-09-23 03:20:00,2025-09-23 03:30:00,3521.1,0.0,0.3812
2025-09-23 03:30:00,2025-09-23 03:40:00,3493.0415,0.0,0.4192
2025-09-23 03:40:00,2025-09-23 03:50:00,3616.52,0.0,0.4681
2025-09-23 03:50:00,2025-09-23 04:00:00,3738.77,0.0,0.4666
2025-09-23 04:00:00,2025-09-23 04:10:00,3573.138,0.0019,0.4048
2025-09-23 04:10:00,2025-09-23 04:20:00,3548.8256,0.0,0.3873
2025-09-23 04:20:00,2025-09-23 04:30:00,3696.43,0.0,0.4222
2025-09-23 04:30:00,2025-09-23 04:40:00,3629.4046,0.0268,0.4225
2025-09-23 04:40:00,2025-09-23 04:50:00,3602.4949,0.0,0.4173
2025-09-23 04:50:00,2025-09-23 05:00:00,3708.74,0.0,0.4256
2025-09-23 05:00:00,2025-09-23 05:10:00,3751.3647,0.3731,0.433
2025-09-23 05:10:00,2025-09-23 05:20:00,3689.4488,0.0,0.4518
2025-09-23 05:20:00,2025-09-23 05:30:00,3557.68,0.0,0.4325
2025-09-23 05:30:00,2025-09-23 05:40:00,3509.0644,5.1961,0.3613
2025-09-23 05:40:00,2025-09-23 05:50:00,4001.4806,0.0,0.6152
2025-09-23 05:50:00,2025-09-23 06:00:00,4743.74,0.0,1.0325
2025-09-23 06:00:00,2025-09-23 06:10:00,4911.4158,148.7833,1.0391
2025-09-23 06:10:00,2025-09-23 06:20:00,4831.9735,376.0146,0.9449
2025-09-23 06:20:00,2025-09-23 06:30:00,4792.2,649.3875,0.9432
2025-09-23 06:30:00,2025-09-23 06:40:00,4757.3085,973.8044,0.9146
2025-09-23 06:40:00,2025-09-23 06:50:00,4755.1526,1245.8597,0.8673
2025-09-23 06:50:00,2025-09-23 07:00:00,4789.05,1511.775,0.8271
2025-09-23 07:00:00,2025-09-23 07:10:00,4816.282,1907.945,0.8061
2025-09-23 07:10:00,2025-09-23 07:20:00,4786.2179,2234.3678,0.8269
2025-09-23 07:20:00,2025-09-23 07:30:00,4660.51,2492.5875,0.8096
2025-09-23 07:30:00,2025-09-23 07:40:00,4606.8822,2894.0726,0.6878
2025-09-23 07:40:00,2025-09-23 07:50:00,5489.8417,3343.4604,0.8469
2025-09-23 07:50:00,2025-09-23 08:00:00,6701.06,3753.1125,1.1849
2025-09-23 08:00:00,2025-09-23 08:10:00,6664.9869,4119.6249,1.1921
2025-09-23 08:10:00,2025-09-23 08:20:00,6469.7028,4427.9049,1.1184
2025-09-23 08:20:00,2025-09-23 08:30:00,6635.97,4698.6375,1.1227
2025-09-23 08:30:00,2025-09-23 08:40:00,6600.0815,4997.093,1.0962
2025-09-23 08:40:00,2025-09-23 08:50:00,6462.4233,5400.3214,1.0174
2025-09-23 08:50:00,2025-09-23 09:00:00,6427.57,5807.85,0.9516
2025-09-23 09:00:00,2025-09-23 09:10:00,6551.7343,6020.5511,0.9817
2025-09-23 09:10:00,2025-09-23 09:20:00,6611.8297,6159.4673,1.0171
2025-09-23 09:20:00,2025-09-23 09:30:00,6584.42,6306.2625,1.0072
2025-09-23 09:30:00,2025-09-23 09:40:00,6627.8893,6423.4053,0.9839
2025-09-23 09:40:00,2025-09-23 09:50:00,6567.1756,6483.305,0.9725
2025-09-23 09:50:00,2025-09-23 10:00:00,6455.96,6487.7625,0.9784
2025-09-23 10:00:00,2025-09-23 10:10:00,6527.0912,6506.7574,0.9839
2025-09-23 10:10:00,2025-09-23 10:20:00,6488.4499,6763.9313,0.9513
2025-09-23 10:20:00,2025-09-23 10:30:00,6336.11,7139.7,0.9073
2025-09-23 10:30:00,2025-09-23 10:40:00,6376.9432,7257.6775,0.8981
2025-09-23 10:40:00,2025-09-23 10:50:00,6473.6947,7240.5731,0.7781
2025-09-23 10:50:00,2025-09-23 11:00:00,6470.56,7359.675,0.5639
2025-09-23 11:00:00,2025-09-23 11:10:00,6357.1346,7784.7849,0.4409
2025-09-23 11:10:00,2025-09-23 11:20:00,6310.6975,8209.6886,0.4252
2025-09-23 11:20:00,2025-09-23 11:30:00,6431.52,8399.7375,0.4696
2025-09-23 11:30:00,2025-09-23 11:40:00,6604.0357,8379.679,0.5048
2025-09-23 11:40:00,2025-09-23 11:50:00,6371.5522,8435.4109,0.4546
2025-09-23 11:50:00,2025-09-23 12:00:00,5893.69,8613.5625,0.3613
2025-09-23 12:00:00,2025-09-23 12:10:00,5815.5593,8690.3915,0.3481
2025-09-23 12:10:00,2025-09-23 12:20:00,5929.8452,8581.2694,0.3859
2025-09-23 12:20:00,2025-09-23 12:30:00,5958.43,8484.4875,0.387
2025-09-23 12:30:00,2025-09-23 12:40:00,5882.5546,8645.3297,0.3271
2025-09-23 12:40:00,2025-09-23 12:50:00,6091.5912,8546.664,0.4936
2025-09-23 12:50:00,2025-09-23 13:00:00,6408.53,8135.1375,0.8213
2025-09-23 13:00:00,2025-09-23 13:10:00,6253.4833,7884.9488,0.9285
2025-09-23 13:10:00,2025-09-23 13:20:00,6080.4251,7754.0988,0.8854
2025-09-23 13:20:00,2025-09-23 13:30:00,6115.63,7607.2875,0.8377
2025-09-23 13:30:00,2025-09-23 13:40:00,6161.9414,7394.5585,0.8574
2025-09-23 13:40:00,2025-09-23 13:50:00,6291.8498,7228.1769,0.8948
2025-09-23 13:50:00,2025-09-23 14:00:00,6409.53,7094.9625,0.9188
2025-09-23 14:00:00,2025-09-23 14:10:00,6298.6605,6838.0168,0.9422
2025-09-23 14:10:00,2025-09-23 14:20:00,6212.8259,6393.4647,0.9638
2025-09-23 14:20:00,2025-09-23 14:30:00,6236.6,5854.05,1.0143
2025-09-23 14:30:00,2025-09-23 14:40:00,6217.1274,5393.4146,1.099
2025-09-23 14:40:00,2025-09-23 14:50:00,6206.2876,4990.8009,0.9913
2025-09-23 14:50:00,2025-09-23 15:00:00,6262.68,4761.6375,0.7708
2025-09-23 15:00:00,2025-09-23 15:10:00,6377.3851,4842.082,0.7575
2025-09-23 15:10:00,2025-09-23 15:20:00,6461.0017,4734.2965,0.7846
2025-09-23 15:20:00,2025-09-23 15:30:00,6382.45,4417.2375,0.7548
2025-09-23 15:30:00,2025-09-23 15:40:00,6120.1976,4306.354,0.7536
2025-09-23 15:40:00,2025-09-23 15:50:00,6153.6297,4035.9346,0.8148
2025-09-23 15:50:00,2025-09-23 16:00:00,6505.17,3543.675,0.8978
2025-09-23 16:00:00,2025-09-23 16:10:00,6704.9712,3168.3753,0.9325
2025-09-23 16:10:00,2025-09-23 16:20:00,6651.3841,2836.5022,0.9637
2025-09-23 16:20:00,2025-09-23 16:30:00,6512.95,2503.5375,0.9927
2025-09-23 16:30:00,2025-09-23 16:40:00,6516.7553,2218.6701,0.9735
2025-09-23 16:40:00,2025-09-23 16:50:00,6452.5286,1863.5925,0.9613
2025-09-23 16:50:00,2025-09-23 17:00:00,6349.71,1465.3875,1.0104
2025-09-23 17:00:00,2025-09-23 17:10:00,6441.2731,1178.7512,1.1132
2025-09-23 17:10:00,2025-09-23 17:20:00,6397.9351,917.9154,1.1301
2025-09-23 17:20:00,2025-09-23 17:30:00,6368.49,630.1875,1.0787
2025-09-23 17:30:00,2025-09-23 17:40:00,6667.634,356.458,1.1143
2025-09-23 17:40:00,2025-09-23 17:50:00,5886.4358,131.4439,1.1899
2025-09-23 17:50:00,2025-09-23 18:00:00,4515.87,0.0,1.26
2025-09-23 18:00:00,2025-09-23 18:10:00,4585.9791,0.0,1.3273
2025-09-23 18:10:00,2025-09-23 18:20:00,4985.787,4.4234,1.3739
2025-09-23 18:20:00,2025-09-23 18:30:00,5006.5,0.0,1.3863
2025-09-23 18:30:00,2025-09-23 18:40:00,5016.9579,0.0,1.3617
2025-09-23 18:40:00,2025-09-23 18:50:00,4862.5058,0.3176,1.2989
2025-09-23 18:50:00,2025-09-23 19:00:00,4664.56,0.0,1.242
2025-09-23 19:00:00,2025-09-23 19:10:00,4794.5933,0.0,1.2579
2025-09-23 19:10:00,2025-09-23 19:20:00,4953.598,0.0228,1.3209
2025-09-23 19:20:00,2025-09-23 19:30:00,4906.9,0.0,1.3658
2025-09-23 19:30:00,2025-09-23 19:40:00,4721.0181,0.0,1.3425
2025-09-23 19:40:00,2025-09-23 19:50:00,4705.315,0.0016,1.3213
2025-09-23 19:50:00,2025-09-23 20:00:00,4871.47,0.0,1.3115
2025-09-23 20:00:00,2025-09-23 20:10:00,4963.0687,0.0,1.2687
2025-09-23 20:10:00,2025-09-23 20:20:00,5061.4062,0.0,1.2951
2025-09-23 20:20:00,2025-09-23 20:30:00,5038.25,0.0,1.3829
2025-09-23 20:30:00,2025-09-23 20:40:00,4709.3717,0.0,1.3866
2025-09-23 20:40:00,2025-09-23 20:50:00,4809.9708,0.0,1.2125
2025-09-23 20:50:00,2025-09-23 21:00:00,5215.3,0.0,0.9884
2025-09-23 21:00:00,2025-09-23 21:10:00,5055.1463,0.0,0.9549
2025-09-23 21:10:00,2025-09-23 21:20:00,4827.5711,0.0,0.9828
2025-09-23 21:20:00,2025-09-23 21:30:00,4880.29,0.0,1.0059
2025-09-23 21:30:00,2025-09-23 21:40:00,4979.2148,0.0,1.0449
2025-09-23 21:40:00,2025-09-23 21:50:00,4609.119,0.0,0.8538
2025-09-23 21:50:00,2025-09-23 22:00:00,3835.46,0.0,0.5154
2025-09-23 22:00:00,2025-09-23 22:10:00,3320.6494,0.0,0.3997
2025-09-23 22:10:00,2025-09-23 22:20:00,3496.0714,0.0,0.4421
2025-09-23 22:20:00,2025-09-23 22:30:00,3883.24,0.0,0.4839
2025-09-23 22:30:00,2025-09-23 22:40:00,3580.1991,0.0,0.4396
2025-09-23 22:40:00,2025-09-23 22:50:00,3332.1137,0.0,0.4292
2025-09-23 22:50:00,2025-09-23 23:00:00,3416.1,0.0,0.4608
2025-09-23 23:00:00,2025-09-23 23:10:00,3387.9352,0.0,0.4279
2025-09-23 23:10:00,2025-09-23 23:20:00,3459.0094,0.0,0.4124
2025-09-23 23:20:00,2025-09-23 23:30:00,3661.95,0.0,0.4355
2025-09-23 23:30:00,2025-09-23 23:40:00,3702.4038,0.0,0.4312
2025-09-23 23:40:00,2025-09-23 23:50:00,3409.7885,0.0,0.4204
2025-09-23 23:50:00,2025-09-24 00:00:00,3147.61,0.0,0.4259
2025-09-24 00:00:00,2025-09-24 00:10:00,3465.0342,0.0,0.4429
2025-09-24 00:10:00,2025-09-24 00:20:00,3687.7365,0.0,0.4414
2025-09-24 00:20:00,2025-09-24 00:30:00,3534.34,0.0,0.4251
2025-09-24 00:30:00,2025-09-24 00:40:00,3383.0924,0.0,0.4244
2025-09-24 00:40:00,2025-09-24 00:50:00,3422.758,0.0,0.4193
2025-09-24 00:50:00,2025-09-24 01:00:00,3542.36,0.0,0.3983
2025-09-24 01:00:00,2025-09-24 01:10:00,3504.663,0.0,0.3763
2025-09-24 01:10:00,2025-09-24 01:20:00,3532.7848,0.0,0.3861
2025-09-24 01:20:00,2025-09-24 01:30:00,3668.81,0.0,0.4223
2025-09-24 01:30:00,2025-09-24 01:40:00,3688.6729,0.0,0.4455
2025-09-24 01:40:00,2025-09-24 01:50:00,3511.4984,0.0,0.4511
2025-09-24 01:50:00,2025-09-24 02:00:00,3381.13,0.0,0.4583
2025-09-24 02:00:00,2025-09-24 02:10:00,3626.5256,0.0,0.4879
2025-09-24 02:10:00,2025-09-24 02:20:00,3793.9851,0.0,0.5104
2025-09-24 02:20:00,2025-09-24 02:30:00,3673.08,0.0,0.4918
2025-09-24 02:30:00,2025-09-24 02:40:00,3500.9032,0.0,0.432
2025-09-24 02:40:00,2025-09-24 02:50:00,3523.4928,0.0,0.4275
2025-09-24 02:50:00,2025-09-24 03:00:00,3692.2,0.0,0.4708
2025-09-24 03:00:00,2025-09-24 03:10:00,3740.5039,0.0,0.4601
2025-09-24 03:10:00,2025-09-24 03:20:00,3700.5618,0.0,0.4245
2025-09-24 03:20:00,2025-09-24 03:30:00,3725.81,0.0,0.4023
2025-09-24 03:30:00,2025-09-24 03:40:00,3881.9371,0.0,0.4023
2025-09-24 03:40:00,2025-09-24 03:50:00,3740.7375,0.0,0.414
2025-09-24 03:50:00,2025-09-24 04:00:00,3448.39,0.0,0.4243
2025-09-24 04:00:00,2025-09-24 04:10:00,3585.8674,0.0018,0.4241
2025-09-24 04:10:00,2025-09-24 04:20:00,3704.3636,0.0,0.4135
2025-09-24 04:20:00,2025-09-24 04:30:00,3644.65,0.0,0.4187
2025-09-24 04:30:00,2025-09-24 04:40:00,3701.2216,0.0246,0.4641
