strategy_id,terminal_mode,date,day_index,elapsed_seconds,mip_gap,mip_node_count,mip_dual_bound_yuan,objective_bound_gap_yuan,terminal_target,terminal_lower_kWh,terminal_upper_kWh,fallback,residual_days,reason,check_bus_balance_max_abs_kWh,check_battery_balance_max_abs_kWh,check_boundary_error_kWh,check_state_bound_violation_kWh,check_flow_bound_violation_kWh,check_simultaneous_charge_discharge_kWh,check_binary_integrality_error,check_binary_bound_violation,check_binary_gate_violation_kWh
T_free,free,2025-12-22,355,0.012014100095257163,0.0,1,63695.6239626708,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-12-23,356,0.02056930004619062,0.0,1,63879.42136575858,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,0.0,-0.0,5.218048215738236e-15,2.220446049250313e-16,1.850371707708594e-13
T_free,free,2025-12-24,357,0.010582300135865808,0.0,1,63218.26017071941,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-12-25,358,0.011550799943506718,0.0,1,63490.2282305575,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,1.0231815394945443e-12,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-12-26,359,0.0198169001378119,0.0,1,27536.34569913517,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,2.6645352591003757e-15,0.0,0.0
T_free,free,2025-12-27,360,0.02482439996674657,0.0,1,27220.537401899837,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-12-28,361,0.012891799909994006,0.0,1,63470.93956181542,7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,9.094947017729282e-13,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
T_free,free,2025-12-29,362,0.040459500160068274,0.0,1,63902.8377180225,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,1.1937117960769683e-12,0.0,0.0,0.0,-0.0,1.1102230246251565e-16,0.0,0.0
T_free,free,2025-12-30,363,0.021064699860289693,0.0,1,63249.624149719355,-7.275957614183426e-12,,1200.0,10800.0,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,0.0,-0.0,6.661338147750939e-15,0.0,0.0
T_free,free,2025-12-31,364,0.020063999807462096,0.0,1,62124.19033549786,0.0,,1200.0,10800.0,False,28,,1.1368683772161603e-13,7.958078640513122e-13,0.0,0.0,0.0,-0.0,2.9976021664879227e-15,2.220446049250313e-16,1.850371707708594e-13
