strategy_id,date,slot,load_forecast_kW,pv_forecast_kW,net_forecast_kWh,load_kW,pv_kW,net_actual_kWh,residual_kWh,residual_available_at,valid
A2_pv_arima,2025-09-26,42,3170.5997,1914.1743406301175,209.4042265616471,3165.1481,1862.9127,217.0392333333333,7.635006771686193,2025-09-27,1
A2_pv_arima,2025-09-26,43,3024.1341,2260.6106727153883,127.25390454743531,3154.6097,2155.9449,166.44413333333333,39.190228785898015,2025-09-27,1
A2_pv_arima,2025-09-26,44,2998.1,2576.389951217898,70.28500813035028,3305.55,2532.7875,128.79375000000005,58.50874186964977,2025-09-27,1
A2_pv_arima,2025-09-26,45,3138.1754,2926.55034218463,35.27084296922832,3244.9524,3011.434,38.91973333333332,3.648890364105,2025-09-27,1
A2_pv_arima,2025-09-26,46,3308.2292,3274.3597807901756,5.644903201637438,3188.0932,3316.6367,-21.423916666666702,-27.06881986830414,2025-09-27,1
A2_pv_arima,2025-09-26,47,3328.45,3602.5964784643184,-45.691079744053084,3245.18,3495.6,-41.73666666666668,3.9544130773864055,2025-09-27,1
A2_pv_arima,2025-09-26,48,3129.4136,3950.5767785579033,-136.86052975965055,3271.5618,3837.1716,-94.26830000000002,42.59222975965052,2025-09-27,1
A2_pv_arima,2025-09-26,49,3063.0838,4289.657508937593,-204.42895148959883,3151.0476,4032.4257,-146.89634999999998,57.53260148959885,2025-09-27,1
A2_pv_arima,2025-09-26,50,3140.66,4605.3375,-244.11291666666662,3029.98,4069.5,-173.25333333333333,70.85958333333329,2025-09-27,1
A2_pv_arima,2025-09-26,51,3106.4004,4920.69507194079,-302.38244532346494,3207.4152,4277.587,-178.36196666666675,124.02047865679819,2025-09-27,1
A2_pv_arima,2025-09-26,52,3388.6111,5348.542432243795,-326.65522204063245,3580.218,4547.0735,-161.14258333333342,165.51263870729903,2025-09-27,1
A2_pv_arima,2025-09-26,53,3849.2,5647.364924471341,-299.6941540785568,3879.04,4663.05,-130.66833333333335,169.02582074522343,2025-09-27,1
A2_pv_arima,2025-09-26,54,3855.4135,5925.445091806023,-345.00526530100376,3874.4177,4579.1295,-117.45196666666666,227.5532986343371,2025-09-27,1
A2_pv_arima,2025-09-26,55,3748.1267,6161.873453876945,-402.2911256461575,3744.0694,4853.2817,-184.86871666666661,217.4224089794909,2025-09-27,1
A2_pv_arima,2025-09-26,56,3733.57,6413.940070233203,-446.72834503886713,3679.04,5459.7,-296.77666666666664,149.9516783722005,2025-09-27,1
A2_pv_arima,2025-09-26,57,3692.2667,6757.776314335845,-510.9182690559742,3733.1135,5808.8593,-345.9576333333333,164.96063572264086,2025-09-27,1
A2_pv_arima,2025-09-26,58,3738.6039,7034.309234615748,-549.284222435958,3771.8092,5992.9934,-370.19736666666665,179.08685576929133,2025-09-27,1
A2_pv_arima,2025-09-26,59,3864.36,7192.016837351203,-554.6094728918672,3708.74,6227.8875,-419.85791666666665,134.75155622520055,2025-09-27,1
A2_pv_arima,2025-09-26,60,3892.5704,7335.180033572096,-573.768272262016,3592.5642,6633.2743,-506.7850166666667,66.9832555953493,2025-09-27,1
A2_pv_arima,2025-09-26,61,3724.7123,7520.731520983437,-632.6698701639061,3622.34,7157.8097,-589.2449499999999,43.42492016390622,2025-09-27,1
A2_pv_arima,2025-09-26,62,3560.14,7740.160831040884,-696.6701385068138,3736.49,7555.125,-636.4391666666667,60.23097184014716,2025-09-27,1
A2_pv_arima,2025-09-26,63,3696.7247,7941.024532970088,-707.3833054950146,3688.6465,7563.3419,-645.7825666666668,61.60073882834786,2025-09-27,1
A2_pv_arima,2025-09-26,64,3745.6922,8103.271513001544,-726.2632188335907,3669.2971,7460.0277,-631.7884333333333,94.47478550025744,2025-09-27,1
A2_pv_arima,2025-09-26,65,3694.36,8224.778519344505,-755.069753224084,3690.56,7432.8,-623.7066666666667,131.36308655741732,2025-09-27,1
A2_pv_arima,2025-09-26,66,3877.8371,8313.528794883188,-739.2819491471979,3591.8263,7439.6249,-641.2997666666665,97.98218248053138,2025-09-27,1
A2_pv_arima,2025-09-26,67,3848.3828,8380.374484269852,-755.3319473783088,3664.3098,7430.3767,-627.6778166666666,127.65413071164221,2025-09-27,1
A2_pv_arima,2025-09-26,68,3619.39,8429.810227912132,-801.7367046520221,3845.28,7458.9375,-602.2762499999999,199.46045465202224,2025-09-27,1
A2_pv_arima,2025-09-26,69,3655.0822,8224.128393933033,-761.5076989888389,3757.0014,7622.5777,-644.2627166666666,117.24498232217229,2025-09-27,1
A2_pv_arima,2025-09-26,70,3598.7667,8311.610539319587,-785.473973219931,3630.5521,7782.1107,-691.9264333333333,93.54753988659775,2025-09-27,1
A2_pv_arima,2025-09-26,71,3503.55,8511.417366272106,-834.6445610453509,3591.54,7832.7375,-706.86625,127.77831104535085,2025-09-27,1
A2_pv_arima,2025-09-26,72,3782.436,8571.028446966024,-798.098741161004,3534.6232,7781.8001,-707.8628166666667,90.23592449433727,2025-09-27,1
A2_pv_arima,2025-09-26,73,3833.4284,8561.99880117621,-788.0950668627017,3483.3291,7707.5525,-704.0372333333332,84.05783352936851,2025-09-27,1
A2_pv_arima,2025-09-26,74,3582.52,8461.417167636928,-813.1495279394878,3526.08,7725.525,-699.9074999999999,113.24202793948791,2025-09-27,1
A2_pv_arima,2025-09-26,75,3560.1606,8347.740940975722,-797.930056829287,3709.8465,7908.8189,-699.8287333333334,98.10132349595358,2025-09-27,1
A2_pv_arima,2025-09-26,76,3571.554,7696.5972,-687.5072,3804.8847,8083.8149,-713.1550333333334,-25.647833333333438,2025-09-27,1
A2_pv_arima,2025-09-26,77,3487.61,8248.79320862593,-793.5305347709882,3699.67,8136.6,-739.4883333333333,54.04220143765485,2025-09-27,1
A2_pv_arima,2025-09-26,78,3431.8655,8101.838506560089,-778.3288344266814,3500.8411,8045.6821,-757.4735000000001,20.85533442668134,2025-09-27,1
A2_pv_arima,2025-09-26,79,3507.3936,7905.1162497999685,-732.9537749666615,3425.9226,7690.2969,-710.72905,22.224724966661483,2025-09-27,1
A2_pv_arima,2025-09-26,80,3621.88,7696.83659587021,-679.1594326450349,3470.89,7321.4625,-641.7620833333333,37.397349311701646,2025-09-27,1
A2_pv_arima,2025-09-26,81,3579.7743,7451.739577004048,-645.3275461673413,3449.937,7340.6544,-648.4529,-3.125353832658675,2025-09-27,1
A2_pv_arima,2025-09-26,82,3514.8145,7221.115539169247,-617.7168398615412,3434.8849,7190.9889,-626.0173333333333,-8.300493471792151,2025-09-27,1
A2_pv_arima,2025-09-26,83,3471.83,7011.696878673996,-589.9778131123327,3471.9,6789.6,-552.95,37.02781311233264,2025-09-27,1
A2_pv_arima,2025-09-26,84,3371.5156,6787.610176808185,-569.3490961346974,3509.7743,6606.4049,-516.1051,53.243996134697454,2025-09-27,1
A2_pv_arima,2025-09-26,85,3324.774,6579.11095798814,-542.3894929980233,3483.148,6458.5197,-495.8952833333333,46.49420966469006,2025-09-27,1
A2_pv_arima,2025-09-26,86,3346.04,6348.8781927404225,-500.47303212340375,3420.4,6173.7375,-458.88958333333335,41.583448790070406,2025-09-27,1
A2_pv_arima,2025-09-26,87,3372.6063,6025.645950279624,-442.17327504660403,3433.9715,5790.931,-392.82658333333325,49.346691713270786,2025-09-27,1
A2_pv_arima,2025-09-26,88,3598.5009,5735.098624845156,-356.09962080752604,3580.8897,5460.6679,-313.2963666666667,42.80325414085934,2025-09-27,1
A2_pv_arima,2025-09-26,89,3865.06,5506.378710252596,-273.55311837543263,3752.31,5233.05,-246.79000000000002,26.76311837543261,2025-09-27,1
A2_pv_arima,2025-09-26,90,3775.8467,5246.097403138894,-245.04178385648234,3737.2617,5015.6429,-213.06353333333328,31.978250523149057,2025-09-27,1
A2_pv_arima,2025-09-26,91,3641.7957,4955.458691374453,-218.9438318957422,3527.3937,4663.7782,-189.3974166666666,29.546415229075592,2025-09-27,1
A2_pv_arima,2025-09-26,92,3603.73,4586.9969723659515,-163.87782872765857,3332.38,4301.8875,-161.58458333333328,2.2932453943252824,2025-09-27,1
A2_pv_arima,2025-09-26,93,3531.3492,4233.177367946117,-116.97136132435276,3392.7199,4181.3172,-131.4328833333334,-14.461522008980637,2025-09-27,1
A2_pv_arima,2025-09-26,94,3604.0941,3879.6926555856976,-45.933092597616294,3427.2378,3955.5583,-88.0534166666667,-42.12032406905041,2025-09-27,1
A2_pv_arima,2025-09-26,95,3810.26,3537.004903357212,45.542516107131405,3429.05,3525.1875,-16.022916666666635,-61.56543277379804,2025-09-27,1
A2_pv_arima,2025-09-26,96,3913.4669,3210.5124273318634,117.15907877802275,3649.4801,3134.6693,85.80180000000003,-31.357278778022717,2025-09-27,1
A2_pv_arima,2025-09-26,97,3869.5045,2871.4492236140823,166.3425460643196,3763.6077,2805.0775,159.75503333333336,-6.587512730986248,2025-09-27,1
A2_pv_arima,2025-09-26,98,3710.12,2544.8158672521204,194.21735545797992,3685.91,2488.0875,199.6370833333333,5.419727875353374,2025-09-27,1
A2_pv_arima,2025-09-26,99,3509.405,2277.761833162633,205.27386113956118,3625.9237,2142.9925,247.15519999999998,41.8813388604388,2025-09-27,1
A2_pv_arima,2025-09-26,100,3400.6178,1946.5594948180212,242.3430508636631,3431.517,1795.5652,272.6586333333333,30.315582469670176,2025-09-27,1
A2_pv_arima,2025-09-26,101,3292.02,1574.6946934884331,286.22088441859444,3078.77,1474.0875,267.4470833333333,-18.77380108526114,2025-09-27,1
A2_pv_arima,2025-09-26,102,2983.343,1201.983253298582,296.89329111690296,2775.9506,1182.8979,265.5087833333333,-31.38450778356963,2025-09-27,1
A2_pv_arima,2025-09-26,103,2786.7948,886.8492278312588,316.65759536145686,2753.2263,888.9391,310.7145333333333,-5.943062028123563,2025-09-27,1
A2_pv_arima,2025-09-26,104,2884.62,597.3844712298101,381.20592146169827,2896.04,584.85,385.1983333333333,3.9924118716350563,2025-09-27,1
A2_pv_arima,2025-09-26,105,3135.55,316.9969476550409,469.7588420574932,2846.6598,303.6323,423.8379166666667,-45.92092539082654,2025-09-27,1
A2_pv_arima,2025-09-26,106,3169.9699,81.30892894274957,514.7768285095417,2670.6491,98.9058,428.6238833333333,-86.15294517620839,2025-09-27,1
A2_pv_arima,2025-09-26,107,3083.87,0.0,513.9783333333332,2656.84,0.0,442.8066666666667,-71.17166666666657,2025-09-27,1
A2_pv_arima,2025-09-26,108,3271.129,0.0,545.1881666666666,2994.4955,0.0,499.08258333333333,-46.10558333333324,2025-09-27,1
A2_pv_arima,2025-09-26,109,3268.0591,0.0,544.6765166666667,3057.215,3.0925,509.0204166666666,-35.65610000000004,2025-09-27,1
A2_pv_arima,2025-09-26,110,3077.65,0.0,512.9416666666666,2857.54,0.0,476.25666666666666,-36.684999999999945,2025-09-27,1
A2_pv_arima,2025-09-26,111,3176.7003,0.0,529.4500499999999,3003.9542,0.0,500.65903333333335,-28.791016666666565,2025-09-27,1
A2_pv_arima,2025-09-26,112,3212.9275,0.22433752814375746,535.4505270786426,3132.4057,0.222,522.0306166666666,-13.419910411976048,2025-09-27,1
A2_pv_arima,2025-09-26,113,3138.07,0.0,523.0116666666667,3084.24,0.0,514.04,-8.971666666666692,2025-09-27,1
A2_pv_arima,2025-09-26,114,3244.5259,0.0,540.7543166666667,3098.6142,0.0,516.4357,-24.318616666666685,2025-09-27,1
A2_pv_arima,2025-09-26,115,3140.929,0.0,523.4881666666666,3172.6611,0.0159,528.7742,5.286033333333307,2025-09-27,1
A2_pv_arima,2025-09-26,116,2917.89,0.0,486.31499999999994,3191.52,0.0,531.92,45.60500000000002,2025-09-27,1
A2_pv_arima,2025-09-26,117,3080.4106,0.0,513.4017666666666,3094.9381,0.0,515.8230166666666,2.4212499999999864,2025-09-27,1
A2_pv_arima,2025-09-26,118,3181.9748,0.0,530.3291333333333,3202.4764,0.0011,533.7458833333333,3.416749999999979,2025-09-27,1
A2_pv_arima,2025-09-26,119,3108.7,0.0,518.1166666666666,3373.06,0.0,562.1766666666666,44.06000000000006,2025-09-27,1
A2_pv_arima,2025-09-26,120,3175.3218,0.0,529.2203,3139.7502,0.0,523.2917,-5.92859999999996,2025-09-27,1
A2_pv_arima,2025-09-26,121,3118.792,0.0,519.7986666666666,2936.768,0.0,489.4613333333333,-30.337333333333277,2025-09-27,1
A2_pv_arima,2025-09-26,122,2951.8,0.0,491.9666666666667,2979.66,0.0,496.60999999999996,4.64333333333326,2025-09-27,1
A2_pv_arima,2025-09-26,123,2995.8086,0.0,499.3014333333333,3058.303,0.0,509.7171666666666,10.415733333333321,2025-09-27,1
A2_pv_arima,2025-09-26,124,3107.6534,0.0,517.9422333333333,3067.4576,0.0,511.2429333333333,-6.699299999999994,2025-09-27,1
A2_pv_arima,2025-09-26,125,3169.08,0.0,528.18,3098.26,0.0,516.3766666666667,-11.803333333333285,2025-09-27,1
A2_pv_arima,2025-09-26,126,3228.3312,0.0,538.0552,3270.0886,0.0,545.0147666666667,6.95956666666666,2025-09-27,1
A2_pv_arima,2025-09-26,127,3403.2864,0.0,567.2144,3185.9493,0.0,530.99155,-36.222849999999994,2025-09-27,1
A2_pv_arima,2025-09-26,128,3524.2,0.0,587.3666666666666,3034.36,0.0,505.7266666666667,-81.63999999999987,2025-09-27,1
A2_pv_arima,2025-09-26,129,3274.5349,0.0,545.7558166666666,3371.1771,0.0,561.86285,16.107033333333334,2025-09-27,1
A2_pv_arima,2025-09-26,130,2952.1756,0.0,492.0292666666667,3398.2838,0.0,566.3806333333333,74.35136666666665,2025-09-27,1
A2_pv_arima,2025-09-26,131,2735.73,0.0,455.955,2934.8,0.0,489.1333333333333,33.17833333333334,2025-09-27,1
A2_pv_arima,2025-09-26,132,2588.8043,0.0,431.46738333333326,2636.9818,0.0,439.49696666666665,8.029583333333392,2025-09-27,1
A2_pv_arima,2025-09-26,133,2704.2247,0.0,450.70411666666666,2646.3245,0.0,441.0540833333333,-9.65003333333334,2025-09-27,1
A2_pv_arima,2025-09-26,134,2979.46,0.0,496.57666666666665,2762.7,0.0,460.44999999999993,-36.12666666666672,2025-09-27,1
A2_pv_arima,2025-09-26,135,3042.6883,0.0,507.1147166666666,2703.9935,0.0,450.6655833333333,-56.44913333333329,2025-09-27,1
A2_pv_arima,2025-09-26,136,2873.6111,0.0,478.9351833333333,2657.6956,0.0,442.94926666666663,-35.9859166666667,2025-09-27,1
A2_pv_arima,2025-09-26,137,2677.8,0.0,446.3,2661.85,0.0,443.64166666666665,-2.65833333333336,2025-09-27,1
A2_pv_arima,2025-09-26,138,2670.5431,0.0,445.09051666666664,2565.4401,0.0,427.57334999999995,-17.517166666666697,2025-09-27,1
A2_pv_arima,2025-09-26,139,2586.2318,0.0,431.03863333333334,2529.9701,0.0,421.6616833333333,-9.376950000000022,2025-09-27,1
A2_pv_arima,2025-09-26,140,2414.27,0.0,402.37833333333333,2626.81,0.0,437.8016666666666,35.42333333333329,2025-09-27,1
A2_pv_arima,2025-09-26,141,2421.7741,0.0,403.62901666666664,2739.3713,0.0,456.5618833333333,52.932866666666655,2025-09-27,1
A2_pv_arima,2025-09-26,142,2488.7618,0.0,414.79363333333333,2694.3666,0.0,449.06109999999995,34.26746666666662,2025-09-27,1
A2_pv_arima,2025-09-26,143,2596.53,0.0,432.755,2539.44,0.0,423.24,-9.514999999999986,2025-09-27,1
A2_pv_arima,2025-09-27,0,2811.8104,0.0,468.6350666666666,2487.2597,0.0,414.5432833333333,-54.0917833333333,2025-09-28,1
A2_pv_arima,2025-09-27,1,2757.6988,0.0,459.61646666666667,2484.0145,0.0,414.0024166666667,-45.61404999999996,2025-09-28,1
A2_pv_arima,2025-09-27,2,2476.43,0.0,412.7383333333333,2550.57,0.0,425.095,12.35666666666674,2025-09-28,1
A2_pv_arima,2025-09-27,3,2430.4489,0.0,405.0748166666666,2741.5818,0.0,456.9303,51.85548333333338,2025-09-28,1
A2_pv_arima,2025-09-27,4,2626.9056,0.0,437.81759999999997,2697.9922,0.0,449.66536666666667,11.8477666666667,2025-09-28,1
A2_pv_arima,2025-09-27,5,2792.75,0.0,465.4583333333333,2560.08,0.0,426.67999999999995,-38.778333333333364,2025-09-28,1
A2_pv_arima,2025-09-27,6,2650.8941,0.0,441.8156833333333,2799.6823,0.0,466.6137166666666,24.798033333333308,2025-09-28,1
A2_pv_arima,2025-09-27,7,2535.0329,0.0,422.50548333333336,2830.53,0.0,471.755,49.249516666666636,2025-09-28,1
A2_pv_arima,2025-09-27,8,2588.06,0.0,431.3433333333333,2546.96,0.0,424.49333333333334,-6.849999999999966,2025-09-28,1
A2_pv_arima,2025-09-27,9,2643.4332,0.0,440.57219999999995,2459.2323,0.0,409.87205,-30.70014999999995,2025-09-28,1
A2_pv_arima,2025-09-27,10,2676.3171,0.0,446.05285000000003,2534.7786,0.0,422.4631,-23.589750000000038,2025-09-28,1
A2_pv_arima,2025-09-27,11,2664.87,0.0,444.145,2610.07,0.0,435.01166666666666,-9.133333333333326,2025-09-28,1
A2_pv_arima,2025-09-27,12,2587.4921,0.0,431.2486833333333,2596.4898,0.0,432.7483,1.4996166666666682,2025-09-28,1
A2_pv_arima,2025-09-27,13,2563.2838,0.0,427.2139666666667,2641.4615,0.0,440.2435833333333,13.029616666666584,2025-09-28,1
A2_pv_arima,2025-09-27,14,2629.26,0.0,438.21000000000004,2687.93,0.0,447.9883333333333,9.77833333333325,2025-09-28,1
A2_pv_arima,2025-09-27,15,2682.3321,0.0,447.05535,2537.9475,0.0,422.99125000000004,-24.06409999999994,2025-09-28,1
A2_pv_arima,2025-09-27,16,2547.3136,0.0,424.55226666666664,2472.3532,0.0,412.05886666666663,-12.493400000000008,2025-09-28,1
A2_pv_arima,2025-09-27,17,2434.53,0.0,405.755,2643.8,0.0,440.6333333333333,34.87833333333333,2025-09-28,1
A2_pv_arima,2025-09-27,18,2726.0389,0.0,454.33981666666665,2890.1686,0.0,481.6947666666666,27.354949999999974,2025-09-28,1
A2_pv_arima,2025-09-27,19,2906.1181,0.0,484.3530166666667,2817.101,0.0,469.51683333333335,-14.836183333333338,2025-09-28,1
A2_pv_arima,2025-09-27,20,2782.23,0.0,463.705,2515.05,0.0,419.175,-44.52999999999997,2025-09-28,1
A2_pv_arima,2025-09-27,21,2664.5651,0.0,444.09418333333326,2486.7261,0.0,414.45435,-29.639833333333286,2025-09-28,1
A2_pv_arima,2025-09-27,22,2661.9162,0.0,443.6527,2714.7341,0.0,452.45568333333335,8.802983333333373,2025-09-28,1
A2_pv_arima,2025-09-27,23,2733.18,0.0,455.53,2848.27,0.0,474.71166666666664,19.181666666666672,2025-09-28,1
A2_pv_arima,2025-09-27,24,2760.3313,0.0,460.05521666666664,2587.5855,0.0011,431.2640666666667,-28.79114999999996,2025-09-28,1
A2_pv_arima,2025-09-27,25,2692.8943,0.0,448.8157166666666,2588.2165,0.0,431.36941666666667,-17.44629999999995,2025-09-28,1
A2_pv_arima,2025-09-27,26,2528.3,0.0,421.3833333333333,2865.71,0.0,477.61833333333334,56.235000000000014,2025-09-28,1
A2_pv_arima,2025-09-27,27,2363.9012,0.0,393.9835333333333,2784.3078,0.0147,464.04884999999996,70.06531666666666,2025-09-28,1
A2_pv_arima,2025-09-27,28,2548.8789,0.0,424.81315,2615.8543,0.0,435.97571666666664,11.162566666666635,2025-09-28,1
A2_pv_arima,2025-09-27,29,2860.53,0.0,476.755,2616.34,0.0,436.0566666666667,-40.69833333333332,2025-09-28,1
A2_pv_arima,2025-09-27,30,2709.4901,0.2798923922941331,451.5350346012843,2740.6821,0.2051,456.7461666666666,5.211132065382344,2025-09-28,1
A2_pv_arima,2025-09-27,31,2554.1852,0.0,425.6975333333333,2763.3693,0.0,460.56154999999995,34.86401666666666,2025-09-28,1
A2_pv_arima,2025-09-27,32,2584.9,0.0,430.81666666666666,2737.86,0.0,456.31,25.49333333333334,2025-09-28,1
A2_pv_arima,2025-09-27,33,2547.3566,0.0,424.55943333333335,2884.2018,2.856,480.2242999999999,55.66486666666657,2025-09-28,1
A2_pv_arima,2025-09-27,34,2549.367,0.0,424.8945,2829.8365,0.0,471.63941666666665,46.744916666666654,2025-09-28,1
A2_pv_arima,2025-09-27,35,2615.3,0.0,435.8833333333333,2647.68,0.0,441.28,5.396666666666647,2025-09-28,1
A2_pv_arima,2025-09-27,36,2632.0934,74.50844172259889,426.2641597129002,2785.1291,95.0565,448.3454333333333,22.08127362043308,2025-09-28,1
A2_pv_arima,2025-09-27,37,2651.2614,322.50475094655945,388.1261081755734,2825.1273,308.6475,419.4133,31.2871918244266,2025-09-28,1
A2_pv_arima,2025-09-27,38,2649.88,599.2356534979601,341.77405775034003,2725.12,600.4875,354.1054166666666,12.331358916326565,2025-09-28,1
A2_pv_arima,2025-09-27,39,2596.8766,899.4651114155287,282.9019147640786,2899.6484,884.1803,335.91134999999997,53.00943523592139,2025-09-28,1
A2_pv_arima,2025-09-27,40,2869.9553,1209.280644512444,276.779109247926,3203.2112,1133.5465,344.9441166666667,68.16500741874069,2025-09-28,1
A2_pv_arima,2025-09-27,41,3293.67,1534.1796864691107,293.24838558848154,3350.26,1401.0,324.87666666666667,31.628281078185125,2025-09-28,1
A2_pv_arima,2025-09-27,42,3274.921,1897.1532226526954,229.6279628912174,3195.3362,1760.7979,239.08971666666667,9.461753775449267,2025-09-28,1
A2_pv_arima,2025-09-27,43,3161.3956,2250.778399685399,151.76953338576678,3107.1313,2127.695,163.2393833333333,11.46984994756653,2025-09-28,1
A2_pv_arima,2025-09-27,44,3198.67,2587.7636936778117,101.81771772036473,3125.43,2481.0375,107.39874999999998,5.581032279635252,2025-09-28,1
A2_pv_arima,2025-09-27,45,3277.7207,2969.5146261379455,51.367678977009064,2989.5054,2881.1591,18.057716666666693,-33.30996231034237,2025-09-28,1
A2_pv_arima,2025-09-27,46,3257.5707,3333.0222650443156,-12.575260840719238,3044.4924,3293.1382,-41.440966666666625,-28.865705825947387,2025-09-28,1
A2_pv_arima,2025-09-27,47,3183.05,3600.5060208041596,-69.5760034673599,3301.06,3689.4375,-64.72958333333334,4.846420134026559,2025-09-28,1
A2_pv_arima,2025-09-27,48,3211.7282,3929.847061961863,-119.68647699364381,3378.1027,4072.2788,-115.69601666666668,3.9904603269771286,2025-09-28,1
A2_pv_arima,2025-09-27,49,3199.3554,4236.855814215704,-172.91673570261742,3289.7142,4435.362,-190.9413,-18.024564297382597,2025-09-28,1
A2_pv_arima,2025-09-27,50,3089.3,4512.207740182418,-237.15129003040298,3119.26,4812.1875,-282.1545833333333,-45.0032933029303,2025-09-28,1
A2_pv_arima,2025-09-27,51,3041.7795,4800.801678597757,-293.1703630996261,2991.4462,5240.7779,-374.8886166666667,-81.71825356704056,2025-09-28,1
A2_pv_arima,2025-09-27,52,3394.9846,5242.416863963019,-307.90537732716984,3305.4257,5615.6642,-385.03975,-77.13437267283018,2025-09-28,1
A2_pv_arima,2025-09-27,53,3875.12,5527.9018052463,-275.4636342077166,3832.96,5967.225,-355.71083333333337,-80.24719912561676,2025-09-28,1
A2_pv_arima,2025-09-27,54,3853.8497,5774.993632124762,-320.190655354127,3885.6311,6411.8514,-421.03671666666656,-100.84606131253958,2025-09-28,1
A2_pv_arima,2025-09-27,55,3867.98,6007.66799449641,-356.61466574940164,3714.2442,6734.2824,-503.3397,-146.72503425059836,2025-09-28,1
A2_pv_arima,2025-09-27,56,3948.5,6281.37365729629,-388.8122762160483,3684.54,6931.05,-541.085,-152.27272378395173,2025-09-28,1
A2_pv_arima,2025-09-27,57,3626.0757,6625.939495283062,-499.9772992138436,3897.1946,7226.3153,-554.8534500000001,-54.87615078615647,2025-09-28,1
A2_pv_arima,2025-09-27,58,3603.9109,6895.741698039445,-548.6384663399074,3925.7079,7566.3903,-606.7804,-58.141933660092604,2025-09-28,1
A2_pv_arima,2025-09-27,59,3900.73,7061.132609100947,-526.7337681834911,3736.18,7780.0125,-673.9720833333333,-147.23831514984226,2025-09-28,1
A2_pv_arima,2025-09-27,60,3825.4628,7234.534394693592,-568.1785991155987,3725.7274,7764.4809,-673.1255833333332,-104.94698421773455,2025-09-28,1
A2_pv_arima,2025-09-27,61,3770.4203,7454.255221043733,-613.9724868406222,3914.6125,7851.1002,-656.0812833333332,-42.10879649271101,2025-09-28,1
A2_pv_arima,2025-09-27,62,3880.74,7686.97166555936,-634.3719442598933,4019.59,8033.0625,-668.9120833333333,-34.540139073439946,2025-09-28,1
A2_pv_arima,2025-09-27,63,3853.7195,7867.696718043366,-668.9962030072276,3760.9842,7990.43,-704.9076333333334,-35.9114303261058,2025-09-28,1
A2_pv_arima,2025-09-27,64,3714.0498,8009.289562689645,-715.8732937816076,3659.409,7929.4203,-711.66855,4.20474378160759,2025-09-28,1
A2_pv_arima,2025-09-27,65,3649.48,8127.603876742265,-746.3539794570443,3796.77,7970.8875,-695.68625,50.66772945704429,2025-09-28,1
A2_pv_arima,2025-09-27,66,3778.389,8220.439752592876,-740.3417920988127,3779.0282,8051.0026,-711.9957333333332,28.346058765479484,2025-09-28,1
A2_pv_arima,2025-09-27,67,3670.486,8282.924438043461,-768.7397396739102,3849.8543,8245.1777,-732.5539,36.18583967391021,2025-09-28,1
A2_pv_arima,2025-09-27,68,3449.23,8322.220597787058,-812.1650996311764,3905.68,8454.675,-758.1658333333331,53.99926629784329,2025-09-28,1
A2_pv_arima,2025-09-27,69,3659.5162,8104.784634775224,-740.8780724625373,3578.8289,8441.2713,-810.4070666666667,-69.52899420412939,2025-09-28,1
A2_pv_arima,2025-09-27,70,3794.1618,8374.637774930123,-763.4126624883538,3467.4009,8254.5282,-797.85455,-34.4418875116462,2025-09-28,1
A2_pv_arima,2025-09-27,71,3738.75,8405.571625492586,-777.8036042487644,3674.23,8021.3625,-724.5220833333333,53.28152091543109,2025-09-28,1
A2_pv_arima,2025-09-27,72,3850.8606,8462.174344824392,-768.5522908040654,3710.4604,7855.1683,-690.78465,77.76764080406531,2025-09-28,1
A2_pv_arima,2025-09-27,73,3750.0613,8455.149175889628,-784.1813126482714,3684.0781,7797.5461,-685.5779999999997,98.60331264827164,2025-09-28,1
A2_pv_arima,2025-09-27,74,3490.88,8363.621741691288,-812.1236236152146,3727.96,7750.2375,-670.3795833333334,141.7440402818812,2025-09-28,1
A2_pv_arima,2025-09-27,75,3547.6659,8259.4431217029,-785.2962036171499,3798.0521,7586.1423,-631.3483666666667,153.94783695048318,2025-09-28,1
A2_pv_arima,2025-09-27,76,3587.2391,8213.668506688547,-771.0715677814246,3686.7549,7535.3972,-641.4403833333333,129.6311844480913,2025-09-28,1
A2_pv_arima,2025-09-27,77,3527.13,8183.061232018477,-775.9885386697462,3471.69,7579.8375,-684.6912499999999,91.29728866974631,2025-09-28,1
A2_pv_arima,2025-09-27,78,3613.4964,8048.633851358327,-739.1895752263878,3455.5173,7443.504,-664.66445,74.52512522638779,2025-09-28,1
A2_pv_arima,2025-09-27,79,3587.4508,7843.0963053453825,-709.2742508908971,3542.606,7175.4194,-605.4688999999998,103.80535089089722,2025-09-28,1
A2_pv_arima,2025-09-27,80,3476.63,7610.819155050226,-689.0315258417043,3537.8,6917.7,-563.3166666666666,125.71485917503765,2025-09-28,1
A2_pv_arima,2025-09-27,81,3579.3321,7373.383848814254,-632.3419581357089,3368.9762,6769.1785,-566.7003833333333,65.64157480237554,2025-09-28,1
A2_pv_arima,2025-09-27,82,3620.4249,7141.326543009977,-586.8169405016629,3417.3713,6627.5621,-535.0318,51.78514050166291,2025-09-28,1
A2_pv_arima,2025-09-27,83,3524.14,6917.707234498923,-565.5945390831538,3624.46,6442.575,-469.6858333333333,95.90870574982051,2025-09-28,1
A2_pv_arima,2025-09-27,84,3518.7473,6702.504022027178,-530.6261203378629,3560.4247,6251.3099,-448.48086666666666,82.1452536711962,2025-09-28,1
