strategy_id,date,slot,load_naive_kW,load_issued_kW,load_selected_lambda,load_trained,load_fallback_reason,load_candidate_0p001_kW,load_candidate_0p01_kW,load_candidate_0p1_kW,load_candidate_1_kW,load_candidate_10_kW,pv_naive_kW,pv_issued_kW,pv_selected_lambda,pv_trained,pv_fallback_reason,pv_candidate_0p001_kW,pv_candidate_0p01_kW,pv_candidate_0p1_kW,pv_candidate_1_kW,pv_candidate_10_kW
shared,2025-10-15,41,4902.49,4914.910667017952,0.01,1,,4915.132894180465,4914.910667017952,4909.789706291518,4872.116543999337,4822.389238570871,1116.8625,1148.570538784505,1.0,1,,1215.4392327813623,1161.3383535390765,1137.9047541162868,1148.570538784505,1120.8926962545909
shared,2025-10-15,42,4901.5247,4911.926612348536,0.01,1,,4912.283046866696,4911.926612348536,4907.057581919968,4873.816942939894,4822.769940197568,1388.3782,1466.3418746763002,1.0,1,,1550.9229480339818,1500.7769491104905,1477.0806797731161,1466.3418746763002,1403.475246959351
shared,2025-10-15,43,4894.0274,4908.731041881377,0.01,1,,4909.528948671183,4908.731041881377,4901.868723411401,4867.934133906453,4815.884497034176,1655.7326,1793.3030753680835,1.0,1,,1903.0624339606031,1857.1822961070345,1832.3088864805138,1793.3030753680835,1685.0607565984408
shared,2025-10-15,44,4786.03,4830.1378232175775,0.01,1,,4831.514582954763,4830.1378232175775,4818.753903535201,4770.613957794443,4709.566585201683,1973.325,2144.076002860343,1.0,1,,2262.804263282186,2221.4182563370864,2197.713234531822,2144.076002860343,2010.6069693944603
shared,2025-10-15,45,4638.9173,4710.125439406155,0.01,1,,4711.824045196737,4710.125439406155,4695.395505420816,4633.867242485924,4564.027756376404,2345.6181,2505.4784595140914,1.0,1,,2615.2959432010302,2577.649126754866,2555.8202970105835,2505.4784595140914,2380.122360402385
shared,2025-10-15,46,5425.4075,5454.129077055214,0.01,1,,5455.401393995605,5454.129077055214,5442.8577996031945,5394.279505287472,5344.113245189162,2631.3711,2822.787303996077,1.0,1,,2960.305939152643,2924.747279708002,2897.3507637489615,2822.787303996077,2672.858844766974
shared,2025-10-15,47,6725.18,6642.423314335625,0.01,1,,6642.617007937171,6642.423314335625,6640.68666087504,6632.055913930574,6629.999680586908,2892.225,3120.685623031562,1.0,1,,3294.1358435303578,3259.4848829822467,3224.3321632400343,3120.685623031562,2941.886071641547
shared,2025-10-15,48,6988.0408,6827.965217852375,0.01,1,,6827.343399789395,6827.965217852375,6832.972582403367,6854.544902600295,6884.561416773702,3336.9985,3483.3815518063575,1.0,1,,3615.360742220794,3582.0953543098926,3551.22628395786,3483.3815518063575,3366.7482175966097
shared,2025-10-15,49,6619.4909,6604.603567540188,0.01,1,,6605.077289154053,6604.603567540188,6600.2758506188675,6571.18081472426,6534.645292636405,3810.4455,3875.7567068727813,1.0,1,,3959.747035026245,3929.3989267971056,3905.233179885684,3875.7567068727813,3820.6875346534143
shared,2025-10-15,50,6252.59,6468.5996135487885,0.01,1,,6471.3993940373675,6468.5996135487885,6445.5537330412135,6329.3141217381,6193.871908008788,4154.175,4255.010066732348,1.0,1,,4354.023447546673,4328.638218032843,4303.870679807883,4255.010066732348,4172.707322489611
shared,2025-10-15,51,6160.098,6345.896049791346,0.01,1,,6349.651421207166,6345.896049791346,6316.799948121975,6200.890328623319,6091.91754030594,4368.955,4609.147200624528,1.0,1,,4780.691995091069,4761.412806563292,4729.041844911434,4609.147200624528,4420.5234619982
shared,2025-10-15,52,6287.9609,6369.830567852806,0.01,1,,6372.946190278393,6369.830567852806,6346.600240337905,6267.377644609603,6206.53014222837,4714.6652,4955.699357308305,1.0,1,,5125.500992450073,5108.679356247158,5077.165867084053,4955.699357308305,4766.295230490592
shared,2025-10-15,53,6449.71,6494.58458557507,0.01,1,,6496.7332335440515,6494.58458557507,6478.769174235561,6420.714341221327,6367.827463019787,5161.6875,5292.782740834974,1.0,1,,5397.981720151011,5380.553605805603,5357.86183498581,5292.782740834974,5187.142984763804
shared,2025-10-15,54,6466.6529,6507.325929310811,0.01,1,,6509.66946223029,6507.325929310811,6490.510831518631,6433.063852713123,6383.649449176475,5433.0313,5600.821176973123,1.0,1,,5717.209301518204,5701.303349757896,5679.433672368792,5600.821176973123,5467.428237464515
shared,2025-10-15,55,6407.4254,6476.446894375207,0.01,1,,6479.073442600611,6476.446894375207,6456.478456030748,6384.907086086074,6326.032868559129,5668.2834,5895.133351621367,1.0,1,,6050.917540638243,6037.012303764472,6008.965435632254,5895.133351621367,5716.3580660143225
shared,2025-10-15,56,6428.32,6493.151562016001,0.01,1,,6495.312704018479,6493.151562016001,6475.49298282165,6405.941575731289,6346.947140082336,5954.55,6188.596492902844,1.0,1,,6362.9030427917405,6350.342847656447,6316.8878917062875,6188.596492902844,6003.659367308749
shared,2025-10-15,57,6604.3037,6561.783807828324,0.01,1,,6562.989923064645,6561.783807828324,6553.129772881329,6528.091038328826,6512.518537874943,6265.522,6496.239895865379,1.0,1,,6656.744128187198,6646.192903587555,6617.2523872036045,6496.239895865379,6314.083782764887
shared,2025-10-15,58,6603.8178,6547.9787549299535,0.01,1,,6548.790792449848,6547.9787549299535,6542.278465254812,6525.5752718809945,6512.237077139236,6748.7177,6880.389919192684,1.0,1,,6950.997446509209,6944.8497100680825,6934.952601665923,6880.389919192684,6774.55713364498
shared,2025-10-15,59,6441.78,6472.020924349121,0.01,1,,6473.332749956571,6472.020924349121,6460.698824669739,6410.449167705246,6359.713944070576,7266.075,7252.923290351974,1.0,1,,7220.727717512047,7218.183115609793,7226.085508587974,7252.923290351974,7257.845224114622
shared,2025-10-15,60,6455.2693,6481.282281529659,0.01,1,,6483.320771515565,6481.282281529659,6465.551002527733,6411.516130113671,6369.651004786165,7461.6533,7436.451217855296,1.0,1,,7423.387042742388,7418.35428333171,7418.156946550626,7436.451217855296,7449.688126131737
shared,2025-10-15,61,6484.9506,6481.589782942954,0.01,1,,6483.588481882308,6481.589782942954,6466.781741206657,6422.787001666443,6395.322713414823,7432.433,7543.209658730254,1.0,1,,7629.592650795918,7622.071972212165,7604.33590817437,7543.209658730254,7452.178054072867
shared,2025-10-15,62,6435.48,6434.874724923497,0.01,1,,6436.1371102300245,6434.874724923497,6424.76672169285,6386.414242899053,6349.815103354081,7420.2375,7693.351641618491,1.0,1,,7853.044222477943,7846.435422359211,7823.577271199145,7693.351641618491,7479.284013699598
shared,2025-10-15,63,6401.9466,6414.22028362998,0.01,1,,6414.993202391719,6414.22028362998,6407.898152909673,6373.551534163782,6322.291120173739,7601.2641,7899.8550209942505,1.0,1,,8025.693613006145,8020.392403552204,8012.562449280628,7899.8550209942505,7668.0319085562705
shared,2025-10-15,64,6460.6994,6458.0271766674805,0.01,1,,6458.484603075268,6458.0271766674805,6453.675390588615,6424.989073151503,6379.460279014643,7785.7622,8020.497192454639,1.0,1,,8099.637798562904,8090.205536284163,8090.623738141559,8020.497192454639,7837.892530008946
shared,2025-10-15,65,6490.53,6480.288262960442,0.01,1,,6480.938041158681,6480.288262960442,6473.892347360361,6441.900579331404,6405.363858931405,7884.7875,8066.199209031762,1.0,1,,8129.484082468406,8113.408762891616,8112.626416886967,8066.199209031762,7924.038655877208
shared,2025-10-15,66,6325.2226,6368.621564474213,0.01,1,,6370.334345303046,6368.621564474213,6355.487912612479,6303.473730893499,6245.853924838718,8001.1573,8197.204280496238,1.0,1,,8234.7698554981,8219.034958943403,8229.064058463387,8197.204280496238,8045.0940284473145
shared,2025-10-15,67,6356.6147,6350.009009613032,0.01,1,,6351.573545512985,6350.009009613032,6339.092288985001,6305.2826246010945,6271.01136521646,8226.7467,8404.390788445871,1.0,1,,8406.68798071278,8396.391068127718,8416.507545284116,8404.390788445871,8266.84543331836
shared,2025-10-15,68,6551.14,6444.620517921333,0.01,1,,6445.143137224715,6444.620517921333,6441.372088699126,6442.746429430318,6453.059506261207,8476.0125,8593.445990779213,1.0,1,,8559.244126403757,8553.99363039968,8579.395969852378,8593.445990779213,8501.505881208564
shared,2025-10-15,69,6446.9846,6416.6488430385125,0.01,1,,6417.587445427099,6416.6488430385125,6409.56415785479,6385.270128925945,6359.201737346615,8547.502,8661.224266242876,1.0,1,,8605.100931414658,8600.111475969876,8632.690638492868,8661.224266242876,8572.806075000186
shared,2025-10-15,70,6139.8483,6188.001652409102,0.01,1,,6189.311757375453,6188.001652409102,6177.23873064065,6127.543321864036,6063.241899693643,8468.973,8633.284133850371,1.0,1,,8623.997174398819,8617.036159268722,8639.636860652678,8633.284133850371,8505.789138865699
shared,2025-10-15,71,5926.77,5950.278372632097,0.01,1,,5951.288501858912,5950.278372632097,5941.261789268847,5900.080639422934,5847.086648979258,8386.2,8591.51400063327,1.0,1,,8653.47541954296,8645.404301423436,8648.358773998125,8591.51400063327,8431.099857443613
shared,2025-10-15,72,6009.4068,5976.463761304074,0.01,1,,5977.460558933245,5976.463761304074,5967.858256902661,5940.971668561385,5919.666377449729,8456.4255,8610.110407329854,1.0,1,,8655.877136438035,8648.608407143804,8650.756861059008,8610.110407329854,8488.4845219772
shared,2025-10-15,73,6003.7249,5971.165662056636,0.01,1,,5972.282153679746,5971.165662056636,5961.691465837804,5933.309147426256,5913.3079129076405,8644.1915,8639.00403401485,1.0,1,,8630.728886199147,8623.983984960776,8625.083060661791,8639.00403401485,8637.00963696722
shared,2025-10-15,74,5805.3,5818.759888840213,0.01,1,,5820.494392430696,5818.759888840213,5804.630559561839,5758.420641903276,5719.78372971781,8790.1875,8627.011239378699,1.0,1,,8592.188705406512,8585.425433673838,8576.018278484002,8627.011239378699,8743.024182552874
shared,2025-10-15,75,5728.6844,5737.422955851069,0.01,1,,5740.5320358215,5737.422955851069,5714.212531935166,5657.083419981587,5635.713891509224,8692.3158,8541.838608624827,1.0,1,,8543.303085568723,8537.087830128907,8516.637907190843,8541.838608624827,8647.10237189058
shared,2025-10-15,76,6035.5342,5964.784943962103,0.01,1,,5966.802369866616,5964.784943962103,5950.96872809272,5929.969452513252,5936.571742703213,8291.9844,8315.60487843079,1.0,1,,8430.130464149273,8421.143447394319,8383.04803706844,8315.60487843079,8287.968966163979
shared,2025-10-15,77,6463.99,6323.017146882615,0.01,1,,6322.307122047895,6323.017146882615,6329.5637373530035,6357.300420064629,6368.785967678812,7897.8375,8091.913939774171,1.0,1,,8300.164476627782,8289.370460124212,8239.898709577252,8091.913939774171,7934.731952437008
shared,2025-10-15,78,6444.1231,6359.616062351864,0.01,1,,6358.900161400208,6359.616062351864,6364.845418624455,6373.6589880078645,6356.81784332969,7922.1004,8097.191032717586,1.0,1,,8251.730111498056,8248.345990247302,8215.228394943773,8097.191032717586,7955.6280452584
shared,2025-10-15,79,6192.3348,6189.710618752667,0.01,1,,6190.474004857142,6189.710618752667,6183.750949009523,6155.219105961618,6110.8540068594875,7890.4824,8021.278633599322,1.0,1,,8131.681647630594,8131.912085996048,8108.594208095179,8021.278633599322,7913.965482786397
shared,2025-10-15,80,6040.6,6058.990656034256,0.01,1,,6060.674459456125,6058.990656034256,6047.506417882736,6008.788958370912,5959.952496241572,7588.0125,7758.421883845393,1.0,1,,7907.581117633332,7904.277775996344,7872.304932568295,7758.421883845393,7620.61114563226
shared,2025-10-15,81,6136.873,6113.173909503564,0.01,1,,6114.262348001067,6113.173909503564,6106.733623993911,6087.359283173303,6053.175375254501,7251.7817,7504.985958150674,1.0,1,,7705.633098563761,7701.240295495394,7661.611210062165,7504.985958150674,7304.082336330202
shared,2025-10-15,82,6247.7786,6169.847325542383,0.01,1,,6169.637047904848,6169.847325542383,6172.5539014831875,6179.295230712203,6161.097590451736,6987.2699,7301.375044934836,1.0,1,,7545.618772365234,7543.599687982776,7496.378631530132,7301.375044934836,7053.676492666543
shared,2025-10-15,83,6238.79,6147.914237692069,0.01,1,,6146.971541883081,6147.914237692069,6155.029307751678,6169.471277314079,6152.389277794212,6826.875,7132.865114969248,1.0,1,,7382.1543046358565,7383.78608006873,7333.771973218636,7132.865114969248,6890.82938936131
shared,2025-10-15,84,6168.2691,6118.827069442305,0.01,1,,6118.520699735426,6118.827069442305,6120.72048504481,6115.625944730834,6084.588536165071,6759.295,6975.406658103979,1.0,1,,7155.574437925293,7159.771081019172,7122.501952598045,6975.406658103979,6802.384183047344
shared,2025-10-15,85,6093.1007,6037.625713168203,0.01,1,,6038.195858710502,6037.625713168203,6033.7807931282705,6022.6743166160595,6004.222093952683,6733.8098,6814.68778049283,1.0,1,,6893.346382973329,6899.4177297331835,6880.469981892229,6814.68778049283,6745.5048615749
shared,2025-10-15,86,6065.1,5966.713170390382,0.01,1,,5967.372758727363,5966.713170390382,5963.129755652969,5964.883814671476,5969.450597785272,6598.4625,6581.550113892175,1.0,1,,6602.934464100263,6608.6676236294,6597.307049366936,6581.550113892175,6586.987925272037
shared,2025-10-15,87,6113.1718,6030.135002181356,0.01,1,,6029.987468653632,6030.135002181356,6031.9819605039,6037.419969064905,6024.338521671232,6204.0729,6205.898235888699,1.0,1,,6266.391157655402,6267.463386780409,6244.671651804182,6205.898235888699,6196.377541564704
shared,2025-10-15,88,6184.6087,6054.38966173024,0.01,1,,6053.708200482829,6054.38966173024,6061.160165009582,6087.8713699742575,6092.079972879233,5771.1555,5836.6490202567575,1.0,1,,5930.086758302512,5927.883424354414,5901.426306351615,5836.6490202567575,5779.034120614392
shared,2025-10-15,89,6199.99,6013.008090650867,0.01,1,,6012.3047659718495,6013.008090650867,6021.221142301154,6066.703156056958,6099.414944231458,5420.8125,5520.907017393842,1.0,1,,5593.544327624411,5590.191420837148,5575.145348674733,5520.907017393842,5438.569829018289
shared,2025-10-15,90,6128.5211,6051.01842153664,0.01,1,,6050.148875658929,6051.01842153664,6057.97445671328,6069.4813145229255,6044.651683272651,5081.7181,5173.578426199322,1.0,1,,5218.3368729720105,5211.572523962776,5205.0156162032135,5173.578426199322,5098.643337836384
shared,2025-10-15,91,6148.2076,6109.333937119719,0.01,1,,6108.829406590069,6109.333937119719,6112.911433678141,6107.7128776099535,6067.725952731374,4687.4146,4807.868159815297,1.0,1,,4863.831376288077,4854.082418014593,4847.042367195801,4807.868159815297,4711.597478497547
shared,2025-10-15,92,6237.8,6113.184476553755,0.01,1,,6113.143432541199,6113.184476553755,6115.326194752868,6132.3440125483685,6141.945322505423,4247.5875,4424.732388009265,1.0,1,,4524.242964775789,4511.650514505125,4496.403456183429,4424.732388009265,4285.1182135764675
shared,2025-10-15,93,6198.4185,6055.942398826995,0.01,1,,6055.37032868708,6055.942398826995,6061.850529418232,6088.93776849716,6102.354311304288,3825.5168,4002.5294137639435,1.0,1,,4132.682205034767,4113.966682299055,4087.854893376502,4002.5294137639435,3862.3312338553933
shared,2025-10-15,94,6124.8898,6046.825334437355,0.01,1,,6046.6554695495815,6046.825334437355,6048.557853605503,6050.673025490491,6035.986273708868,3409.4238,3582.042584468702,1.0,1,,3736.8691927966424,3711.9287570344854,3676.495444722024,3582.042584468702,3444.639831691028
shared,2025-10-15,95,6145.62,6097.439597356196,0.01,1,,6097.697319316421,6097.439597356196,6095.5479359065175,6083.141035323338,6058.490540999053,3008.7375,3188.5422182250336,1.0,1,,3365.005863451186,3335.418390267887,3293.1937866090198,3188.5422182250336,3045.370486580825
shared,2025-10-15,96,6266.9084,6110.308978146068,0.01,1,,6108.469566916815,6110.308978146068,6124.509869976317,6165.073009001557,6173.83492763356,2661.2256,2819.040762178931,1.0,1,,3000.3434702371414,2966.595520206646,2919.788771598843,2819.040762178931,2692.29275313824
shared,2025-10-15,97,6193.6889,6057.26014846072,0.01,1,,6055.805411827168,6057.26014846072,6068.368470491879,6098.5836290567,6101.5083030006335,2354.2531,2482.2931589208556,1.0,1,,2642.7609033587087,2605.8958889096057,2562.476209849681,2482.2931589208556,2378.610102836214
shared,2025-10-15,98,5934.07,5951.669458945675,0.01,1,,5953.1591119588,5951.669458945675,5940.422700528084,5896.856916623362,5851.0623106752255,2046.975,2158.5665504259264,1.0,1,,2291.7981465880575,2252.2849189971553,2216.1517408231416,2158.5665504259264,2068.2801073940627
shared,2025-10-15,99,5810.709,5849.152537767523,0.01,1,,5850.987605179298,5849.152537767523,5836.633605293672,5789.7937379199575,5732.111623262489,1702.5596,1810.5604967565105,1.0,1,,1942.9693807552437,1899.6364492975895,1863.207088885004,1810.5604967565105,1723.245097588336
shared,2025-10-15,100,5889.5791,5876.0003917266495,0.01,1,,5876.828774141261,5876.0003917266495,5871.544831943199,5851.364187829135,5808.704028139015,1359.4821,1457.2344792734043,1.0,1,,1596.0198939805816,1548.0999925493015,1508.0385372556786,1457.2344792734043,1377.599166891871
shared,2025-10-15,101,6107.19,6018.262401227185,0.01,1,,6017.888139606382,6018.262401227185,6022.092149507331,6030.553197342988,6018.185475660619,1043.55,1119.4391227362876,1.0,1,,1256.0990809354544,1203.614870015377,1161.434217157662,1119.4391227362876,1056.3919092014992
shared,2025-10-15,102,6298.8632,6109.488399217545,0.01,1,,6107.666871837605,6109.488399217545,6123.951066913054,6172.366706018657,6199.748348802489,744.0217,799.5061842906658,1.0,1,,928.7459212255135,872.0405656618474,829.7759717167697,799.5061842906658,752.134555028054
shared,2025-10-15,103,6166.8762,6019.011925886307,0.01,1,,6017.557017711659,6019.011925886307,6029.7527036445035,6060.0866680522795,6071.3975143376365,434.0861,478.54818742451283,1.0,1,,605.6645291531859,544.2286420054505,501.21078912370115,478.54818742451283,439.7340619913718
shared,2025-10-15,104,5998.7,5971.358012931056,0.01,1,,5971.4223178747725,5971.358012931056,5969.727300240406,5948.895008186267,5914.01206874902,162.5625,195.43167334237503,1.0,1,,315.323160850778,250.55087224000155,208.51368969351427,195.43167334237503,165.6936346691812
shared,2025-10-15,105,6244.066,6174.888896850363,0.01,1,,6174.684430793216,6174.888896850363,6176.577343490508,6173.122514776043,6155.23401927034,25.6843,31.269596162646597,1.0,1,,118.36831958822614,55.78738016956501,21.758583861472196,31.269596162646597,22.823610258970525
shared,2025-10-15,106,5617.3116,5476.686136769959,0.01,1,,5475.412294209341,5476.686136769959,5487.3574747965185,5521.291616979167,5525.6336738774,0.0,0.0,1.0,1,,54.56366869528931,1.2216742303989,0.0,0.0,0.0
shared,2025-10-15,107,4364.45,4232.118193202748,0.01,1,,4230.548567420295,4232.118193202748,4244.555033079283,4284.375178766375,4278.427462702548,0.0,0.0,1.0,1,,36.31921378163345,0.0,0.0,0.0,0.0
shared,2025-10-15,108,4135.4549,4063.1033092655834,0.01,1,,4062.5377508263973,4063.1033092655834,4067.519165676558,4079.306678179117,4053.4645454460165,1.4118,0.0,1.0,1,,22.26959875767552,0.0,0.0,0.0,0.0
shared,2025-10-15,109,4331.3468,4278.080837964658,0.01,1,,4277.990209178813,4278.080837964658,4278.405673936091,4276.249097144769,4248.147085692667,0.0,0.0,1.0,1,,4.721131411712559,0.0,0.0,0.0,0.0
shared,2025-10-15,110,4325.63,4266.828559266568,0.01,1,,4266.825292989235,4266.828559266568,4266.228377783699,4262.942308580296,4240.217529548947,0.0,0.0,1.0,1,,0.0,0.0,0.0,0.0,0.0
shared,2025-10-15,111,4136.2261,4135.187867096086,0.01,1,,4136.511512867358,4135.187867096086,4125.162627961225,4094.3646254252094,4054.1898389652215,0.1014,0.0,1.0,1,,0.0,0.0,0.0,0.0,0.0
shared,2025-10-15,112,4114.6814,4122.2037263879065,0.01,1,,4123.595648603542,4122.2037263879065,4111.841426018444,4078.8241327078777,4034.1067041778315,0.0,0.0,1.0,1,,0.0,0.0,0.0,0.0,0.0
shared,2025-10-15,113,4269.81,4247.16461554036,0.01,1,,4247.245090889827,4247.16461554036,4246.099797891274,4233.66997794746,4190.808932932656,0.0,0.0,1.0,1,,0.0,0.0,0.0,0.0,0.0
shared,2025-10-15,114,4292.1515,4315.073097965512,0.01,1,,4314.909578408952,4315.073097965512,4315.370239674802,4293.09547828275,4222.222585090851,0.0073,0.0,1.0,1,,0.0,0.0,0.0,0.0,0.0
shared,2025-10-15,115,4274.9605,4261.832565956595,0.01,1,,4261.531311899255,4261.832565956595,4263.252171673653,4251.454947615452,4199.360316469854,0.0,0.0,1.0,1,,0.0,0.0,0.0,0.0,0.0
shared,2025-10-15,116,4319.33,4188.638879410764,0.01,1,,4187.923817105742,4188.638879410764,4193.848647894847,4217.386003226698,4225.7063305306765,0.0,0.0,1.0,1,,0.0,0.0,0.0,0.0,0.0
shared,2025-10-15,117,4400.5624,4250.979745041089,0.01,1,,4250.372651406725,4250.979745041089,4256.158220566824,4285.45723370567,4303.947825052349,0.0,0.0,1.0,1,,0.0,0.0,0.0,0.0,0.0
shared,2025-10-15,118,4388.8646,4309.1010079498055,0.01,1,,4308.776963054407,4309.1010079498055,4311.841723054866,4319.6954553913765,4302.728048443095,0.0,0.0,1.0,1,,0.0,0.0,0.0,0.0,0.0
shared,2025-10-15,119,4316.76,4308.715564692615,0.01,1,,4308.418253541912,4308.715564692615,4309.8696626945175,4294.853619371532,4241.202557412474,0.0,0.4149885222036769,1.0,1,,0.0,0.0,0.0,0.4149885222036769,0.0
shared,2025-10-15,120,4345.159,4329.5607323916765,0.01,1,,4328.941014583963,4329.5607323916765,4332.112227058397,4318.316486395023,4268.1798866007675,0.0,1.2279891759939154,1.0,1,,0.0,0.0,0.0,1.2279891759939154,0.0
shared,2025-10-15,121,4401.0881,4345.50600506121,0.01,1,,4344.598413394106,4345.50600506121,4351.056415271202,4353.407720220319,4320.001789937302,0.0,2.0717782280141535,1.0,1,,0.0,0.0,0.0,2.0717782280141535,0.0
shared,2025-10-15,122,4411.3,4321.649089756839,0.01,1,,4320.818122444577,4321.649089756839,4328.406383662387,4345.087324020869,4326.753303626619,0.0,2.9406020362580296,1.0,1,,0.0,0.0,0.0,2.9406020362580296,0.0
shared,2025-10-15,123,4368.1726,4252.705630576994,0.01,1,,4252.344748239089,4252.705630576994,4256.212771170549,4274.122362310732,4276.25295552931,0.0,3.8284894536917644,1.0,1,,0.0,0.0,0.0,3.8284894536917644,0.0
shared,2025-10-15,124,4287.6117,4175.418078606195,0.01,1,,4175.4459141461775,4175.418078606195,4175.8048608418185,4187.311997380598,4193.437069142607,0.0,4.729296051867282,1.0,1,,0.0,0.0,0.0,4.729296051867282,0.0
shared,2025-10-15,125,4237.56,4168.670263161921,0.01,1,,4168.826536231073,4168.670263161921,4167.869551039021,4166.693555999892,4150.22113022958,0.0,5.636749716983978,1.0,1,,0.0,0.0,0.0,5.636749716983978,0.0
shared,2025-10-15,126,4292.076,4284.211441833889,0.01,1,,4284.395301702429,4284.211441833889,4282.400338619913,4262.703838360425,4214.151471750126,0.0,6.544497273606449,1.0,1,,0.0,0.0,0.7321170854915451,6.544497273606449,0.0
shared,2025-10-15,127,4366.6906,4348.484648100662,0.01,1,,4348.449585024311,4348.484648100662,4348.0649634807005,4331.9678033175105,4287.541668300873,0.0,7.446151783318168,1.0,1,,0.0,0.0,3.303428168669134,7.446151783318168,0.0
shared,2025-10-15,128,4434.07,4372.950464740845,0.01,1,,4372.712819578276,4372.950464740845,4374.565058944476,4372.777807418567,4349.035288236342,0.0,8.335340160343872,1.0,1,,0.0,0.0,5.856753800613529,8.335340160343872,0.0
shared,2025-10-15,129,4447.4509,4431.062732064627,0.01,1,,4431.111336640236,4431.062732064627,4430.882687287722,4416.203212574512,4369.449188452656,0.0,9.205750743647034,1.0,1,,0.0,3.646788689238303,8.370505879085623,9.205750743647034,0.0
shared,2025-10-15,130,3933.0303,3924.8944381765928,0.01,1,,3925.1036757860106,3924.8944381765928,3923.6364327362066,3907.855002317261,3856.957689310872,0.0,10.051180465222007,1.0,1,,2.5526540956658543,8.249735849292929,10.823506480508971,10.051180465222007,0.0
shared,2025-10-15,131,3214.79,3164.9277241126288,0.01,1,,3165.009806471112,3164.9277241126288,3164.502678375121,3162.9576108681404,3133.254271596695,0.0,10.8655812572527,1.0,1,,10.02121058170614,12.776456691908276,13.19515293286545,10.8655812572527,0.0
shared,2025-10-15,132,3183.8187,3146.297605548547,0.01,1,,3146.2519372215015,3146.297605548547,3146.538604543422,3142.4666762555876,3104.8711797698647,0.0,11.643105346477554,1.0,1,,17.339421053139386,17.172062234700217,15.465578295674636,11.643105346477554,0.0
shared,2025-10-15,133,3394.0281,3312.8499176086984,0.01,1,,3311.926613063196,3312.8499176086984,3320.3227345699365,3339.2448465543057,3313.46614461454,0.0,12.378149092442975,1.0,1,,24.403833463834626,21.38414359160009,17.615806018700894,12.378149092442975,0.0
shared,2025-10-15,134,3438.37,3294.3185621708817,0.01,1,,3292.6541486501587,3294.3185621708817,3307.633706841888,3351.5715365597007,3351.3920799909483,0.0,13.065395037278694,1.0,1,,31.116773089989476,25.36320691932502,19.627897595756167,13.065395037278694,0.0
shared,2025-10-15,135,3328.6955,3266.1902724926144,0.01,1,,3265.784803929304,3266.1902724926144,3267.7008802982573,3266.774370907521,3244.1139392180703,0.0,13.699851848107933,1.0,1,,37.38716947946746,29.06308328841777,21.485092083714054,13.699851848107933,0.0
shared,2025-10-15,136,3214.3424,3244.4676087665766,0.01,1,,3245.5549043561323,3244.4676087665766,3234.1096947161354,3189.9424220880583,3136.011683038898,0.0,14.276891849109273,1.0,1,,43.13132565889963,32.441310296305375,23.171936419208482,14.276891849109273,0.0
shared,2025-10-15,137,3161.79,3193.615233799741,0.01,1,,3195.3987682603056,3193.615233799741,3180.2047539415707,3136.0571865857905,3083.4881903308287,0.0,14.792285858454346,1.0,1,,48.273623599540755,35.459482460507175,24.674405535981517,14.792285858454346,0.0
shared,2025-10-15,138,3154.7555,3120.8417965055683,0.01,1,,3122.7459145209937,3120.8417965055683,3108.1736487647004,3084.761410833483,3066.587758240279,0.0,15.242235065719594,1.0,1,,52.747160442508275,38.083567673457935,25.980011363937383,15.242235065719594,0.0
shared,2025-10-15,139,3286.2446,3211.115426537708,0.01,1,,3211.2826395046077,3211.115426537708,3210.7501385169808,3215.321787631602,3200.1409250828765,0.0,15.623399707754043,1.0,1,,56.4943105257431,40.28418726453154,27.077899876051358,15.623399707754043,0.0
shared,2025-10-15,140,3410.88,3372.135448852403,0.01,1,,3370.4312042588285,3372.135448852403,3383.8899983344145,3394.9623885932565,3339.8907481253273,0.0,15.932924325210738,1.0,1,,59.467208834717596,42.03685749774132,27.958935440731853,15.932924325210738,0.0
shared,2025-10-15,141,3281.7655,3324.190899223634,0.01,1,,3323.835232975283,3324.190899223634,3325.5655887950643,3299.7583070316045,3216.7002691456355,0.0,16.168459407830827,1.0,1,,61.62815211209728,43.32219063308425,28.615771834337988,16.168459407830827,0.0
shared,2025-10-15,142,3289.639,3310.485760250663,0.01,1,,3311.1626117155884,3310.485760250663,3304.6683464902603,3272.896059669405,3214.6976963362486,0.0,16.32817926391137,1.0,1,,62.94991450356629,44.126053993300445,29.04290937057824,16.32817926391137,0.0
shared,2025-10-15,143,3439.76,3378.398345640264,0.01,1,,3378.5371756124637,3378.398345640264,3377.180868278157,3373.0845160905706,3353.756730445555,0.0,16.410795977981625,1.0,1,,63.415975282923924,44.439685803534616,29.236737709677858,16.410795977981625,0.0
shared,2025-10-16,0,3356.4957,3310.0905977400607,0.1,1,,3311.2760431055085,3310.927300915431,3310.0905977400607,3306.575892676832,3275.8934839975486,0.0,8.400160773228656,1.0,1,,49.99340480275849,34.916498344575146,21.993158618331698,8.400160773228656,0.0
shared,2025-10-16,1,3316.943,3223.67952510969,0.1,1,,3224.9632329195806,3224.4672789725255,3223.67952510969,3234.2572035682238,3228.9384277896306,0.0,8.203660026764723,1.0,1,,48.715686723649995,34.10613161079375,21.524761979844982,8.203660026764723,0.0
shared,2025-10-16,2,3426.52,3255.86567504498,0.1,1,,3252.576694796646,3252.6237405248175,3255.86567504498,3291.596556697046,3326.5256865865827,0.0,7.937959357734438,1.0,1,,46.73143624283598,32.87579168983898,20.843840949570744,7.937959357734438,0.0
