教师编号,队号,匹配得分,条件满足率,条件完全满足,专业偏好满足率,队伍质量,条件明细
26,45,68.437425,0.666667,False,1.000000,58.853789,三人均有参赛经历:0.33；专业不全相同:1.00
26,46,80.979162,0.833333,False,1.000000,63.229143,三人均有参赛经历:0.67；专业不全相同:1.00
26,47,67.030770,0.666667,False,1.000000,51.820518,三人均有参赛经历:0.33；专业不全相同:1.00
26,48,17.673946,0.000000,False,1.000000,38.369732,三人均有参赛经历:0.00；专业不全相同:0.00
26,49,30.145009,0.166667,False,1.000000,42.391714,三人均有参赛经历:0.33；专业不全相同:0.00
26,50,79.843706,0.833333,False,1.000000,57.551862,三人均有参赛经历:0.67；专业不全相同:1.00
26,51,55.673125,0.500000,False,1.000000,53.365623,三人均有参赛经历:0.00；专业不全相同:1.00
26,52,66.567544,0.666667,False,1.000000,49.504388,三人均有参赛经历:0.33；专业不全相同:1.00
26,53,33.591870,0.166667,False,1.000000,59.626016,三人均有参赛经历:0.33；专业不全相同:0.00
26,54,53.322137,0.500000,False,1.000000,41.610684,三人均有参赛经历:0.00；专业不全相同:1.00
26,55,55.402207,0.500000,False,1.000000,52.011036,三人均有参赛经历:0.00；专业不全相同:1.00
26,56,46.697569,0.333333,False,1.000000,66.821181,三人均有参赛经历:0.67；专业不全相同:0.00
26,57,20.097826,0.000000,False,1.000000,50.489130,三人均有参赛经历:0.00；专业不全相同:0.00
26,58,69.561878,0.666667,False,1.000000,64.476057,三人均有参赛经历:0.33；专业不全相同:1.00
26,59,57.556364,0.500000,False,1.000000,62.781822,三人均有参赛经历:0.00；专业不全相同:1.00
26,60,82.103514,0.833333,False,1.000000,68.850902,三人均有参赛经历:0.67；专业不全相同:1.00
26,61,70.239992,0.666667,False,1.000000,67.866626,三人均有参赛经历:0.33；专业不全相同:1.00
26,62,69.099666,0.666667,False,1.000000,62.164997,三人均有参赛经历:0.33；专业不全相同:1.00
26,63,82.400845,0.833333,False,1.000000,70.337558,三人均有参赛经历:0.67；专业不全相同:1.00
26,64,66.654106,0.666667,False,1.000000,49.937198,三人均有参赛经历:0.33；专业不全相同:1.00
26,65,32.382995,0.166667,False,1.000000,53.581640,三人均有参赛经历:0.33；专业不全相同:0.00
26,66,46.976481,0.333333,False,1.000000,68.215738,三人均有参赛经历:0.67；专业不全相同:0.00
26,67,69.907967,0.666667,False,1.000000,66.206500,三人均有参赛经历:0.33；专业不全相同:1.00
26,68,82.788331,0.833333,False,1.000000,72.274990,三人均有参赛经历:0.67；专业不全相同:1.00
26,69,68.989844,0.666667,False,1.000000,61.615885,三人均有参赛经历:0.33；专业不全相同:1.00
26,70,69.910696,0.666667,False,1.000000,66.220147,三人均有参赛经历:0.33；专业不全相同:1.00
26,71,68.310667,0.666667,False,1.000000,58.220000,三人均有参赛经历:0.33；专业不全相同:1.00
26,72,81.568813,0.833333,False,1.000000,66.177397,三人均有参赛经历:0.67；专业不全相同:1.00
26,73,69.936797,0.666667,False,1.000000,66.350653,三人均有参赛经历:0.33；专业不全相同:1.00
26,74,68.541177,0.666667,False,1.000000,59.372551,三人均有参赛经历:0.33；专业不全相同:1.00
26,75,66.925612,0.666667,False,1.000000,51.294727,三人均有参赛经历:0.33；专业不全相同:1.00
26,76,48.572464,0.333333,False,1.000000,76.195652,三人均有参赛经历:0.67；专业不全相同:0.00
26,77,56.270808,0.500000,False,1.000000,56.354040,三人均有参赛经历:0.00；专业不全相同:1.00
26,78,93.015835,1.000000,True,1.000000,65.079177,三人均有参赛经历:1.00；专业不全相同:1.00
26,79,69.312030,0.666667,False,1.000000,63.226815,三人均有参赛经历:0.33；专业不全相同:1.00
26,80,81.886688,0.833333,False,1.000000,67.766771,三人均有参赛经历:0.67；专业不全相同:1.00
26,81,70.421565,0.666667,False,1.000000,68.774492,三人均有参赛经历:0.33；专业不全相同:1.00
26,82,56.721527,0.500000,False,1.000000,58.607634,三人均有参赛经历:0.00；专业不全相同:1.00
26,83,67.579167,0.666667,False,1.000000,54.562500,三人均有参赛经历:0.33；专业不全相同:1.00
26,84,78.247144,0.833333,False,1.000000,49.569054,三人均有参赛经历:0.67；专业不全相同:1.00
26,85,80.301554,0.833333,False,1.000000,59.841102,三人均有参赛经历:0.67；专业不全相同:1.00
26,86,69.449169,0.666667,False,1.000000,63.912512,三人均有参赛经历:0.33；专业不全相同:1.00
26,87,69.274737,0.666667,False,1.000000,63.040351,三人均有参赛经历:0.33；专业不全相同:1.00
26,88,66.923818,0.666667,False,1.000000,51.285757,三人均有参赛经历:0.33；专业不全相同:1.00
26,89,69.570789,0.666667,False,1.000000,64.520609,三人均有参赛经历:0.33；专业不全相同:1.00
26,90,79.605497,0.833333,False,1.000000,56.360820,三人均有参赛经历:0.67；专业不全相同:1.00
26,91,33.598818,0.166667,False,1.000000,59.660754,三人均有参赛经历:0.33；专业不全相同:0.00
26,92,81.366667,0.833333,False,1.000000,65.166667,三人均有参赛经历:0.67；专业不全相同:1.00
26,93,82.322786,0.833333,False,1.000000,69.947262,三人均有参赛经历:0.67；专业不全相同:1.00
26,94,48.149293,0.333333,False,1.000000,74.079798,三人均有参赛经历:0.67；专业不全相同:0.00
26,95,67.905683,0.666667,False,1.000000,56.195083,三人均有参赛经历:0.33；专业不全相同:1.00
26,96,81.277748,0.833333,False,1.000000,64.722072,三人均有参赛经历:0.67；专业不全相同:1.00
26,97,68.701852,0.666667,False,1.000000,60.175926,三人均有参赛经历:0.33；专业不全相同:1.00
26,98,34.246014,0.166667,False,1.000000,62.896737,三人均有参赛经历:0.33；专业不全相同:0.00
26,99,54.485556,0.500000,False,1.000000,47.427778,三人均有参赛经历:0.00；专业不全相同:1.00
26,100,81.303060,0.833333,False,1.000000,64.848631,三人均有参赛经历:0.67；专业不全相同:1.00
26,101,55.221859,0.500000,False,1.000000,51.109295,三人均有参赛经历:0.00；专业不全相同:1.00
26,102,70.806232,0.666667,False,1.000000,70.697829,三人均有参赛经历:0.33；专业不全相同:1.00
26,103,94.060341,1.000000,True,1.000000,70.301705,三人均有参赛经历:1.00；专业不全相同:1.00
26,104,69.514058,0.666667,False,1.000000,64.236959,三人均有参赛经历:0.33；专业不全相同:1.00
26,105,33.821569,0.166667,False,1.000000,60.774510,三人均有参赛经历:0.33；专业不全相同:0.00
26,106,60.436158,0.500000,False,1.000000,77.180791,三人均有参赛经历:1.00；专业不全相同:0.00
26,107,67.031475,0.666667,False,1.000000,51.824044,三人均有参赛经历:0.33；专业不全相同:1.00
26,108,81.870037,0.833333,False,1.000000,67.683520,三人均有参赛经历:0.67；专业不全相同:1.00
26,109,68.832882,0.666667,False,1.000000,60.831075,三人均有参赛经历:0.33；专业不全相同:1.00
26,110,56.773892,0.500000,False,1.000000,58.869458,三人均有参赛经历:0.00；专业不全相同:1.00
26,111,21.880796,0.000000,False,1.000000,59.403978,三人均有参赛经历:0.00；专业不全相同:0.00
26,112,95.515954,1.000000,True,1.000000,77.579772,三人均有参赛经历:1.00；专业不全相同:1.00
26,113,53.996239,0.500000,False,1.000000,44.981197,三人均有参赛经历:0.00；专业不全相同:1.00
26,114,56.476296,0.500000,False,1.000000,57.381481,三人均有参赛经历:0.00；专业不全相同:1.00
26,115,81.658856,0.833333,False,1.000000,66.627616,三人均有参赛经历:0.67；专业不全相同:1.00
26,116,80.661111,0.833333,False,1.000000,61.638889,三人均有参赛经历:0.67；专业不全相同:1.00
26,117,56.219008,0.500000,False,1.000000,56.095041,三人均有参赛经历:0.00；专业不全相同:1.00
26,118,70.312887,0.666667,False,1.000000,68.231103,三人均有参赛经历:0.33；专业不全相同:1.00
26,119,68.094118,0.666667,False,1.000000,57.137255,三人均有参赛经历:0.33；专业不全相同:1.00
26,120,67.722267,0.666667,False,1.000000,55.278000,三人均有参赛经历:0.33；专业不全相同:1.00
26,121,69.412691,0.666667,False,1.000000,63.730120,三人均有参赛经历:0.33；专业不全相同:1.00
26,122,34.550829,0.166667,False,1.000000,64.420812,三人均有参赛经历:0.33；专业不全相同:0.00
26,123,81.975833,0.833333,False,1.000000,68.212496,三人均有参赛经历:0.67；专业不全相同:1.00
26,124,55.672888,0.500000,False,1.000000,53.364441,三人均有参赛经历:0.00；专业不全相同:1.00
26,125,57.277385,0.500000,False,1.000000,61.386923,三人均有参赛经历:0.00；专业不全相同:1.00
26,126,67.806332,0.666667,False,1.000000,55.698327,三人均有参赛经历:0.33；专业不全相同:1.00
26,127,80.255035,0.833333,False,1.000000,59.608507,三人均有参赛经历:0.67；专业不全相同:1.00
26,128,80.180222,0.833333,False,1.000000,59.234443,三人均有参赛经历:0.67；专业不全相同:1.00
26,129,65.749724,0.666667,False,1.000000,45.415285,三人均有参赛经历:0.33；专业不全相同:1.00
26,130,83.157193,0.833333,False,1.000000,74.119297,三人均有参赛经历:0.67；专业不全相同:1.00
26,131,80.391009,0.833333,False,1.000000,60.288377,三人均有参赛经历:0.67；专业不全相同:1.00
26,132,81.805985,0.833333,False,1.000000,67.363260,三人均有参赛经历:0.67；专业不全相同:1.00
26,133,68.336166,0.666667,False,1.000000,58.347495,三人均有参赛经历:0.33；专业不全相同:1.00
26,134,33.777696,0.166667,False,1.000000,60.555147,三人均有参赛经历:0.33；专业不全相同:0.00
26,135,46.548309,0.333333,False,1.000000,66.074879,三人均有参赛经历:0.67；专业不全相同:0.00
26,136,56.152002,0.500000,False,1.000000,55.760009,三人均有参赛经历:0.00；专业不全相同:1.00
26,137,81.436921,0.833333,False,1.000000,65.517940,三人均有参赛经历:0.67；专业不全相同:1.00
26,138,95.525689,1.000000,True,1.000000,77.628444,三人均有参赛经历:1.00；专业不全相同:1.00
26,139,68.535758,0.666667,False,1.000000,59.345455,三人均有参赛经历:0.33；专业不全相同:1.00
26,140,67.945461,0.666667,False,1.000000,56.393970,三人均有参赛经历:0.33；专业不全相同:1.00
26,141,80.821388,0.833333,False,1.000000,62.440275,三人均有参赛经历:0.67；专业不全相同:1.00
26,142,54.926924,0.500000,False,1.000000,49.634622,三人均有参赛经历:0.00；专业不全相同:1.00
26,143,70.991334,0.666667,False,1.000000,71.623336,三人均有参赛经历:0.33；专业不全相同:1.00
26,144,67.296111,0.666667,False,1.000000,53.147222,三人均有参赛经历:0.33；专业不全相同:1.00
26,145,69.360205,0.666667,False,1.000000,63.467693,三人均有参赛经历:0.33；专业不全相同:1.00
26,146,32.941911,0.166667,False,1.000000,56.376220,三人均有参赛经历:0.33；专业不全相同:0.00
26,147,69.336490,0.666667,False,1.000000,63.349119,三人均有参赛经历:0.33；专业不全相同:1.00
26,148,57.679218,0.500000,False,1.000000,63.396090,三人均有参赛经历:0.00；专业不全相同:1.00
26,149,82.282441,0.833333,False,1.000000,69.745540,三人均有参赛经历:0.67；专业不全相同:1.00
26,150,19.988889,0.000000,False,1.000000,49.944444,三人均有参赛经历:0.00；专业不全相同:0.00
26,151,80.826667,0.833333,False,1.000000,62.466667,三人均有参赛经历:0.67；专业不全相同:1.00
26,152,67.886379,0.666667,False,1.000000,56.098563,三人均有参赛经历:0.33；专业不全相同:1.00
26,153,69.191465,0.666667,False,1.000000,62.623994,三人均有参赛经历:0.33；专业不全相同:1.00
26,154,19.816764,0.000000,False,1.000000,49.083821,三人均有参赛经历:0.00；专业不全相同:0.00
26,155,34.782796,0.166667,False,1.000000,65.580645,三人均有参赛经历:0.33；专业不全相同:0.00
26,156,69.161552,0.666667,False,1.000000,62.474425,三人均有参赛经历:0.33；专业不全相同:1.00
26,157,83.042633,0.833333,False,1.000000,73.546498,三人均有参赛经历:0.67；专业不全相同:1.00
26,158,68.985685,0.666667,False,1.000000,61.595090,三人均有参赛经历:0.33；专业不全相同:1.00
26,159,57.356461,0.500000,False,1.000000,61.782306,三人均有参赛经历:0.00；专业不全相同:1.00
26,160,68.802314,0.666667,False,1.000000,60.678237,三人均有参赛经历:0.33；专业不全相同:1.00
26,161,68.141646,0.666667,False,1.000000,57.374894,三人均有参赛经历:0.33；专业不全相同:1.00
26,162,68.457773,0.666667,False,1.000000,58.955530,三人均有参赛经历:0.33；专业不全相同:1.00
26,163,68.551157,0.666667,False,1.000000,59.422454,三人均有参赛经历:0.33；专业不全相同:1.00
26,164,66.572131,0.666667,False,1.000000,49.527320,三人均有参赛经历:0.33；专业不全相同:1.00
26,165,54.965278,0.500000,False,1.000000,49.826389,三人均有参赛经历:0.00；专业不全相同:1.00
26,166,31.365711,0.166667,False,1.000000,48.495219,三人均有参赛经历:0.33；专业不全相同:0.00
26,167,67.829740,0.666667,False,1.000000,55.815366,三人均有参赛经历:0.33；专业不全相同:1.00
26,168,79.837333,0.833333,False,1.000000,57.520000,三人均有参赛经历:0.67；专业不全相同:1.00
26,169,82.334473,0.833333,False,1.000000,70.005698,三人均有参赛经历:0.67；专业不全相同:1.00
26,170,68.350186,0.666667,False,1.000000,58.417595,三人均有参赛经历:0.33；专业不全相同:1.00
26,171,79.503595,0.833333,False,1.000000,55.851307,三人均有参赛经历:0.67；专业不全相同:1.00
26,172,82.275141,0.833333,False,1.000000,69.709040,三人均有参赛经历:0.67；专业不全相同:1.00
26,173,53.703292,0.500000,False,1.000000,43.516461,三人均有参赛经历:0.00；专业不全相同:1.00
26,174,82.925633,0.833333,False,1.000000,72.961497,三人均有参赛经历:0.67；专业不全相同:1.00
26,175,82.982124,0.833333,False,1.000000,73.243955,三人均有参赛经历:0.67；专业不全相同:1.00
8,1,56.655914,0.500000,False,1.000000,58.279570,至少两人有参赛经历:0.50
8,2,95.377179,1.000000,True,1.000000,76.885895,至少两人有参赛经历:1.00
8,3,91.714559,1.000000,True,1.000000,58.572797,至少两人有参赛经历:1.00
8,4,56.496705,0.500000,False,1.000000,57.483524,至少两人有参赛经历:0.50
8,5,92.965269,1.000000,True,1.000000,64.826344,至少两人有参赛经历:1.00
8,6,56.865679,0.500000,False,1.000000,59.328395,至少两人有参赛经历:0.50
8,7,56.390465,0.500000,False,1.000000,56.952327,至少两人有参赛经历:0.50
8,8,55.940741,0.500000,False,1.000000,54.703704,至少两人有参赛经历:0.50
8,9,58.206520,0.500000,False,1.000000,66.032600,至少两人有参赛经历:0.50
8,10,21.416667,0.000000,False,1.000000,57.083333,至少两人有参赛经历:0.00
8,11,94.088560,1.000000,True,1.000000,70.442798,至少两人有参赛经历:1.00
8,12,94.048043,1.000000,True,1.000000,70.240216,至少两人有参赛经历:1.00
8,13,21.015335,0.000000,False,1.000000,55.076676,至少两人有参赛经历:0.00
8,14,92.529190,1.000000,True,1.000000,62.645951,至少两人有参赛经历:1.00
8,15,94.660332,1.000000,True,1.000000,73.301659,至少两人有参赛经历:1.00
8,16,57.348000,0.500000,False,1.000000,61.740000,至少两人有参赛经历:0.50
8,17,56.701932,0.500000,False,1.000000,58.509662,至少两人有参赛经历:0.50
8,18,93.430707,1.000000,True,1.000000,67.153535,至少两人有参赛经历:1.00
8,19,56.453419,0.500000,False,1.000000,57.267094,至少两人有参赛经历:0.50
8,20,58.398175,0.500000,False,1.000000,66.990877,至少两人有参赛经历:0.50
8,21,17.486793,0.000000,False,1.000000,37.433964,至少两人有参赛经历:0.00
8,22,92.969261,1.000000,True,1.000000,64.846307,至少两人有参赛经历:1.00
8,23,57.366244,0.500000,False,1.000000,61.831220,至少两人有参赛经历:0.50
8,24,21.018382,0.000000,False,1.000000,55.091912,至少两人有参赛经历:0.00
8,25,56.188889,0.500000,False,1.000000,55.944444,至少两人有参赛经历:0.50
8,26,21.467439,0.000000,False,1.000000,57.337193,至少两人有参赛经历:0.00
8,27,19.510719,0.000000,False,1.000000,47.553595,至少两人有参赛经历:0.00
8,28,94.652508,1.000000,True,1.000000,73.262542,至少两人有参赛经历:1.00
8,29,19.854177,0.000000,False,1.000000,49.270885,至少两人有参赛经历:0.00
8,30,91.855983,1.000000,True,1.000000,59.279915,至少两人有参赛经历:1.00
8,31,56.275507,0.500000,False,1.000000,56.377536,至少两人有参赛经历:0.50
8,32,21.672172,0.000000,False,1.000000,58.360861,至少两人有参赛经历:0.00
8,33,57.009970,0.500000,False,1.000000,60.049851,至少两人有参赛经历:0.50
8,34,55.084477,0.500000,False,1.000000,50.422386,至少两人有参赛经历:0.50
8,35,55.930352,0.500000,False,1.000000,54.651762,至少两人有参赛经历:0.50
8,36,96.225014,1.000000,True,1.000000,81.125070,至少两人有参赛经历:1.00
8,37,94.779769,1.000000,True,1.000000,73.898846,至少两人有参赛经历:1.00
8,38,58.597862,0.500000,False,1.000000,67.989310,至少两人有参赛经历:0.50
8,39,90.901144,1.000000,True,1.000000,54.505722,至少两人有参赛经历:1.00
8,40,91.077066,1.000000,True,1.000000,55.385332,至少两人有参赛经历:1.00
8,41,91.400754,1.000000,True,1.000000,57.003771,至少两人有参赛经历:1.00
8,42,22.794510,0.000000,False,1.000000,63.972548,至少两人有参赛经历:0.00
8,43,21.781377,0.000000,False,1.000000,58.906887,至少两人有参赛经历:0.00
8,44,55.044527,0.500000,False,1.000000,50.222634,至少两人有参赛经历:0.50
8,45,56.770758,0.500000,False,1.000000,58.853789,至少两人有参赛经历:0.50
8,46,92.645829,1.000000,True,1.000000,63.229143,至少两人有参赛经历:1.00
8,47,55.364104,0.500000,False,1.000000,51.820518,至少两人有参赛经历:0.50
8,48,17.673946,0.000000,False,1.000000,38.369732,至少两人有参赛经历:0.00
8,49,53.478343,0.500000,False,1.000000,42.391714,至少两人有参赛经历:0.50
8,50,91.510372,1.000000,True,1.000000,57.551862,至少两人有参赛经历:1.00
8,51,20.673125,0.000000,False,1.000000,53.365623,至少两人有参赛经历:0.00
8,52,54.900878,0.500000,False,1.000000,49.504388,至少两人有参赛经历:0.50
8,53,56.925203,0.500000,False,1.000000,59.626016,至少两人有参赛经历:0.50
8,54,18.322137,0.000000,False,1.000000,41.610684,至少两人有参赛经历:0.00
8,55,20.402207,0.000000,False,1.000000,52.011036,至少两人有参赛经历:0.00
8,56,93.364236,1.000000,True,1.000000,66.821181,至少两人有参赛经历:1.00
8,57,20.097826,0.000000,False,1.000000,50.489130,至少两人有参赛经历:0.00
8,58,57.895211,0.500000,False,1.000000,64.476057,至少两人有参赛经历:0.50
8,59,22.556364,0.000000,False,1.000000,62.781822,至少两人有参赛经历:0.00
8,60,93.770180,1.000000,True,1.000000,68.850902,至少两人有参赛经历:1.00
8,61,58.573325,0.500000,False,1.000000,67.866626,至少两人有参赛经历:0.50
8,62,57.432999,0.500000,False,1.000000,62.164997,至少两人有参赛经历:0.50
8,63,94.067512,1.000000,True,1.000000,70.337558,至少两人有参赛经历:1.00
8,64,54.987440,0.500000,False,1.000000,49.937198,至少两人有参赛经历:0.50
8,65,55.716328,0.500000,False,1.000000,53.581640,至少两人有参赛经历:0.50
8,66,93.643148,1.000000,True,1.000000,68.215738,至少两人有参赛经历:1.00
8,67,58.241300,0.500000,False,1.000000,66.206500,至少两人有参赛经历:0.50
8,68,94.454998,1.000000,True,1.000000,72.274990,至少两人有参赛经历:1.00
8,69,57.323177,0.500000,False,1.000000,61.615885,至少两人有参赛经历:0.50
8,70,58.244029,0.500000,False,1.000000,66.220147,至少两人有参赛经历:0.50
8,71,56.644000,0.500000,False,1.000000,58.220000,至少两人有参赛经历:0.50
8,72,93.235479,1.000000,True,1.000000,66.177397,至少两人有参赛经历:1.00
8,73,58.270131,0.500000,False,1.000000,66.350653,至少两人有参赛经历:0.50
8,74,56.874510,0.500000,False,1.000000,59.372551,至少两人有参赛经历:0.50
8,75,55.258945,0.500000,False,1.000000,51.294727,至少两人有参赛经历:0.50
8,76,95.239130,1.000000,True,1.000000,76.195652,至少两人有参赛经历:1.00
8,77,21.270808,0.000000,False,1.000000,56.354040,至少两人有参赛经历:0.00
8,78,93.015835,1.000000,True,1.000000,65.079177,至少两人有参赛经历:1.00
8,79,57.645363,0.500000,False,1.000000,63.226815,至少两人有参赛经历:0.50
8,80,93.553354,1.000000,True,1.000000,67.766771,至少两人有参赛经历:1.00
8,81,58.754898,0.500000,False,1.000000,68.774492,至少两人有参赛经历:0.50
8,82,21.721527,0.000000,False,1.000000,58.607634,至少两人有参赛经历:0.00
8,83,55.912500,0.500000,False,1.000000,54.562500,至少两人有参赛经历:0.50
8,84,89.913811,1.000000,True,1.000000,49.569054,至少两人有参赛经历:1.00
8,85,91.968220,1.000000,True,1.000000,59.841102,至少两人有参赛经历:1.00
8,86,57.782502,0.500000,False,1.000000,63.912512,至少两人有参赛经历:0.50
8,87,57.608070,0.500000,False,1.000000,63.040351,至少两人有参赛经历:0.50
8,88,55.257151,0.500000,False,1.000000,51.285757,至少两人有参赛经历:0.50
8,89,57.904122,0.500000,False,1.000000,64.520609,至少两人有参赛经历:0.50
8,90,91.272164,1.000000,True,1.000000,56.360820,至少两人有参赛经历:1.00
8,91,56.932151,0.500000,False,1.000000,59.660754,至少两人有参赛经历:0.50
8,92,93.033333,1.000000,True,1.000000,65.166667,至少两人有参赛经历:1.00
8,93,93.989452,1.000000,True,1.000000,69.947262,至少两人有参赛经历:1.00
8,94,94.815960,1.000000,True,1.000000,74.079798,至少两人有参赛经历:1.00
8,95,56.239017,0.500000,False,1.000000,56.195083,至少两人有参赛经历:0.50
8,96,92.944414,1.000000,True,1.000000,64.722072,至少两人有参赛经历:1.00
8,97,57.035185,0.500000,False,1.000000,60.175926,至少两人有参赛经历:0.50
8,98,57.579347,0.500000,False,1.000000,62.896737,至少两人有参赛经历:0.50
8,99,19.485556,0.000000,False,1.000000,47.427778,至少两人有参赛经历:0.00
8,100,92.969726,1.000000,True,1.000000,64.848631,至少两人有参赛经历:1.00
8,101,20.221859,0.000000,False,1.000000,51.109295,至少两人有参赛经历:0.00
8,102,59.139566,0.500000,False,1.000000,70.697829,至少两人有参赛经历:0.50
8,103,94.060341,1.000000,True,1.000000,70.301705,至少两人有参赛经历:1.00
8,104,57.847392,0.500000,False,1.000000,64.236959,至少两人有参赛经历:0.50
8,105,57.154902,0.500000,False,1.000000,60.774510,至少两人有参赛经历:0.50
8,106,95.436158,1.000000,True,1.000000,77.180791,至少两人有参赛经历:1.00
8,107,55.364809,0.500000,False,1.000000,51.824044,至少两人有参赛经历:0.50
8,108,93.536704,1.000000,True,1.000000,67.683520,至少两人有参赛经历:1.00
8,109,57.166215,0.500000,False,1.000000,60.831075,至少两人有参赛经历:0.50
8,110,21.773892,0.000000,False,1.000000,58.869458,至少两人有参赛经历:0.00
8,111,21.880796,0.000000,False,1.000000,59.403978,至少两人有参赛经历:0.00
8,112,95.515954,1.000000,True,1.000000,77.579772,至少两人有参赛经历:1.00
8,113,18.996239,0.000000,False,1.000000,44.981197,至少两人有参赛经历:0.00
8,114,21.476296,0.000000,False,1.000000,57.381481,至少两人有参赛经历:0.00
8,115,93.325523,1.000000,True,1.000000,66.627616,至少两人有参赛经历:1.00
8,116,92.327778,1.000000,True,1.000000,61.638889,至少两人有参赛经历:1.00
8,117,21.219008,0.000000,False,1.000000,56.095041,至少两人有参赛经历:0.00
8,118,58.646221,0.500000,False,1.000000,68.231103,至少两人有参赛经历:0.50
8,119,56.427451,0.500000,False,1.000000,57.137255,至少两人有参赛经历:0.50
8,120,56.055600,0.500000,False,1.000000,55.278000,至少两人有参赛经历:0.50
8,121,57.746024,0.500000,False,1.000000,63.730120,至少两人有参赛经历:0.50
8,122,57.884162,0.500000,False,1.000000,64.420812,至少两人有参赛经历:0.50
8,123,93.642499,1.000000,True,1.000000,68.212496,至少两人有参赛经历:1.00
8,124,20.672888,0.000000,False,1.000000,53.364441,至少两人有参赛经历:0.00
8,125,22.277385,0.000000,False,1.000000,61.386923,至少两人有参赛经历:0.00
8,126,56.139665,0.500000,False,1.000000,55.698327,至少两人有参赛经历:0.50
8,127,91.921701,1.000000,True,1.000000,59.608507,至少两人有参赛经历:1.00
8,128,91.846889,1.000000,True,1.000000,59.234443,至少两人有参赛经历:1.00
8,129,54.083057,0.500000,False,1.000000,45.415285,至少两人有参赛经历:0.50
8,130,94.823859,1.000000,True,1.000000,74.119297,至少两人有参赛经历:1.00
8,131,92.057675,1.000000,True,1.000000,60.288377,至少两人有参赛经历:1.00
8,132,93.472652,1.000000,True,1.000000,67.363260,至少两人有参赛经历:1.00
8,133,56.669499,0.500000,False,1.000000,58.347495,至少两人有参赛经历:0.50
8,134,57.111029,0.500000,False,1.000000,60.555147,至少两人有参赛经历:0.50
8,135,93.214976,1.000000,True,1.000000,66.074879,至少两人有参赛经历:1.00
8,136,21.152002,0.000000,False,1.000000,55.760009,至少两人有参赛经历:0.00
8,137,93.103588,1.000000,True,1.000000,65.517940,至少两人有参赛经历:1.00
8,138,95.525689,1.000000,True,1.000000,77.628444,至少两人有参赛经历:1.00
8,139,56.869091,0.500000,False,1.000000,59.345455,至少两人有参赛经历:0.50
8,140,56.278794,0.500000,False,1.000000,56.393970,至少两人有参赛经历:0.50
8,141,92.488055,1.000000,True,1.000000,62.440275,至少两人有参赛经历:1.00
8,142,19.926924,0.000000,False,1.000000,49.634622,至少两人有参赛经历:0.00
8,143,59.324667,0.500000,False,1.000000,71.623336,至少两人有参赛经历:0.50
8,144,55.629444,0.500000,False,1.000000,53.147222,至少两人有参赛经历:0.50
8,145,57.693539,0.500000,False,1.000000,63.467693,至少两人有参赛经历:0.50
8,146,56.275244,0.500000,False,1.000000,56.376220,至少两人有参赛经历:0.50
8,147,57.669824,0.500000,False,1.000000,63.349119,至少两人有参赛经历:0.50
8,148,22.679218,0.000000,False,1.000000,63.396090,至少两人有参赛经历:0.00
8,149,93.949108,1.000000,True,1.000000,69.745540,至少两人有参赛经历:1.00
8,150,19.988889,0.000000,False,1.000000,49.944444,至少两人有参赛经历:0.00
8,151,92.493333,1.000000,True,1.000000,62.466667,至少两人有参赛经历:1.00
8,152,56.219713,0.500000,False,1.000000,56.098563,至少两人有参赛经历:0.50
8,153,57.524799,0.500000,False,1.000000,62.623994,至少两人有参赛经历:0.50
8,154,19.816764,0.000000,False,1.000000,49.083821,至少两人有参赛经历:0.00
8,155,58.116129,0.500000,False,1.000000,65.580645,至少两人有参赛经历:0.50
8,156,57.494885,0.500000,False,1.000000,62.474425,至少两人有参赛经历:0.50
8,157,94.709300,1.000000,True,1.000000,73.546498,至少两人有参赛经历:1.00
8,158,57.319018,0.500000,False,1.000000,61.595090,至少两人有参赛经历:0.50
8,159,22.356461,0.000000,False,1.000000,61.782306,至少两人有参赛经历:0.00
8,160,57.135647,0.500000,False,1.000000,60.678237,至少两人有参赛经历:0.50
8,161,56.474979,0.500000,False,1.000000,57.374894,至少两人有参赛经历:0.50
8,162,56.791106,0.500000,False,1.000000,58.955530,至少两人有参赛经历:0.50
8,163,56.884491,0.500000,False,1.000000,59.422454,至少两人有参赛经历:0.50
8,164,54.905464,0.500000,False,1.000000,49.527320,至少两人有参赛经历:0.50
8,165,19.965278,0.000000,False,1.000000,49.826389,至少两人有参赛经历:0.00
8,166,54.699044,0.500000,False,1.000000,48.495219,至少两人有参赛经历:0.50
8,167,56.163073,0.500000,False,1.000000,55.815366,至少两人有参赛经历:0.50
8,168,91.504000,1.000000,True,1.000000,57.520000,至少两人有参赛经历:1.00
8,169,94.001140,1.000000,True,1.000000,70.005698,至少两人有参赛经历:1.00
8,170,56.683519,0.500000,False,1.000000,58.417595,至少两人有参赛经历:0.50
8,171,91.170261,1.000000,True,1.000000,55.851307,至少两人有参赛经历:1.00
8,172,93.941808,1.000000,True,1.000000,69.709040,至少两人有参赛经历:1.00
8,173,18.703292,0.000000,False,1.000000,43.516461,至少两人有参赛经历:0.00
8,174,94.592299,1.000000,True,1.000000,72.961497,至少两人有参赛经历:1.00
8,175,94.648791,1.000000,True,1.000000,73.243955,至少两人有参赛经历:1.00
12,1,46.655914,0.500000,False,0.000000,58.279570,至少两人有参赛经历:0.50；三人专业不同:0.50
