target,day_index,date,training_days,sufficient,ar1_ok,ar1_constant_bypass,ar1_fit_failure,ar1_insufficient_history,ma1_ok,ma1_constant_bypass,ma1_fit_failure,ma1_insufficient_history,arma11_ok,arma11_constant_bypass,arma11_fit_failure,arma11_insufficient_history,reasons
pv,292,2025-10-20,56,True,93,51,0,0,92,51,1,0,93,51,0,0,"{""ma1"": {""optimiser_not_converged"": 1}}"
pv,293,2025-10-21,56,True,93,51,0,0,93,51,0,0,93,51,0,0,
pv,294,2025-10-22,56,True,92,51,1,0,88,51,5,0,91,51,2,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""ma1"": {""optimiser_not_converged"": 5}, ""arma11"": {""optimiser_not_converged"": 2}}"
pv,295,2025-10-23,56,True,91,53,0,0,91,53,0,0,91,53,0,0,
pv,296,2025-10-24,56,True,91,53,0,0,91,53,0,0,91,53,0,0,
pv,297,2025-10-25,56,True,91,53,0,0,90,53,1,0,89,53,2,0,"{""ma1"": {""optimiser_not_converged"": 1}, ""arma11"": {""optimiser_not_converged"": 2}}"
pv,298,2025-10-26,56,True,91,53,0,0,90,53,1,0,91,53,0,0,"{""ma1"": {""optimiser_not_converged"": 1}}"
pv,299,2025-10-27,56,True,90,53,1,0,89,53,2,0,89,53,2,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""ma1"": {""optimiser_not_converged"": 2}, ""arma11"": {""optimiser_not_converged"": 2}}"
pv,300,2025-10-28,56,True,91,53,0,0,90,53,1,0,91,53,0,0,"{""ma1"": {""optimiser_not_converged"": 1}}"
pv,301,2025-10-29,56,True,90,53,1,0,90,53,1,0,91,53,0,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""ma1"": {""optimiser_not_converged"": 1}}"
pv,302,2025-10-30,56,True,91,53,0,0,91,53,0,0,91,53,0,0,
pv,303,2025-10-31,56,True,91,53,0,0,91,53,0,0,91,53,0,0,
pv,304,2025-11-01,56,True,91,53,0,0,91,53,0,0,91,53,0,0,
pv,305,2025-11-02,56,True,91,53,0,0,91,53,0,0,91,53,0,0,
pv,306,2025-11-03,56,True,91,53,0,0,91,53,0,0,91,53,0,0,
pv,307,2025-11-04,56,True,90,53,1,0,91,53,0,0,91,53,0,0,"{""ar1"": {""optimiser_not_converged"": 1}}"
pv,308,2025-11-05,56,True,91,53,0,0,90,53,1,0,91,53,0,0,"{""ma1"": {""optimiser_not_converged"": 1}}"
pv,309,2025-11-06,56,True,88,55,1,0,88,55,1,0,89,55,0,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""ma1"": {""optimiser_not_converged"": 1}}"
pv,310,2025-11-07,56,True,89,55,0,0,88,55,1,0,89,55,0,0,"{""ma1"": {""optimiser_not_converged"": 1}}"
pv,311,2025-11-08,56,True,88,55,1,0,87,55,2,0,89,55,0,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""ma1"": {""optimiser_not_converged"": 2}}"
pv,312,2025-11-09,56,True,89,55,0,0,89,55,0,0,89,55,0,0,
pv,313,2025-11-10,56,True,88,55,1,0,89,55,0,0,89,55,0,0,"{""ar1"": {""optimiser_not_converged"": 1}}"
pv,314,2025-11-11,56,True,88,55,1,0,89,55,0,0,89,55,0,0,"{""ar1"": {""optimiser_not_converged"": 1}}"
pv,315,2025-11-12,56,True,89,55,0,0,89,55,0,0,89,55,0,0,
pv,316,2025-11-13,56,True,89,55,0,0,89,55,0,0,89,55,0,0,
pv,317,2025-11-14,56,True,89,55,0,0,89,55,0,0,89,55,0,0,
pv,318,2025-11-15,56,True,87,55,2,0,88,55,1,0,89,55,0,0,"{""ar1"": {""optimiser_not_converged"": 2}, ""ma1"": {""optimiser_not_converged"": 1}}"
pv,319,2025-11-16,56,True,88,55,1,0,89,55,0,0,88,55,1,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""arma11"": {""optimiser_not_converged"": 1}}"
pv,320,2025-11-17,56,True,87,57,0,0,86,57,1,0,87,57,0,0,"{""ma1"": {""optimiser_not_converged"": 1}}"
pv,321,2025-11-18,56,True,87,57,0,0,86,57,1,0,85,57,2,0,"{""ma1"": {""optimiser_not_converged"": 1}, ""arma11"": {""optimiser_not_converged"": 2}}"
pv,322,2025-11-19,56,True,86,57,1,0,87,57,0,0,87,57,0,0,"{""ar1"": {""optimiser_not_converged"": 1}}"
pv,323,2025-11-20,56,True,87,57,0,0,86,57,1,0,87,57,0,0,"{""ma1"": {""optimiser_not_converged"": 1}}"
pv,324,2025-11-21,56,True,87,57,0,0,87,57,0,0,87,57,0,0,
pv,325,2025-11-22,56,True,87,57,0,0,87,57,0,0,87,57,0,0,
pv,326,2025-11-23,56,True,85,58,1,0,85,58,1,0,85,58,1,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""ma1"": {""optimiser_not_converged"": 1}, ""arma11"": {""optimiser_not_converged"": 1}}"
pv,327,2025-11-24,56,True,85,59,0,0,85,59,0,0,85,59,0,0,
pv,328,2025-11-25,56,True,84,59,1,0,85,59,0,0,84,59,1,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""arma11"": {""optimiser_not_converged"": 1}}"
pv,329,2025-11-26,56,True,84,59,1,0,85,59,0,0,84,59,1,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""arma11"": {""optimiser_not_converged"": 1}}"
pv,330,2025-11-27,56,True,85,59,0,0,84,59,1,0,85,59,0,0,"{""ma1"": {""optimiser_not_converged"": 1}}"
pv,331,2025-11-28,56,True,84,59,1,0,85,59,0,0,85,59,0,0,"{""ar1"": {""optimiser_not_converged"": 1}}"
pv,332,2025-11-29,56,True,85,59,0,0,85,59,0,0,84,59,1,0,"{""arma11"": {""optimiser_not_converged"": 1}}"
pv,333,2025-11-30,56,True,85,59,0,0,85,59,0,0,84,59,1,0,"{""arma11"": {""optimiser_not_converged"": 1}}"
pv,334,2025-12-01,56,True,85,59,0,0,85,59,0,0,85,59,0,0,
pv,335,2025-12-02,56,True,84,59,1,0,83,59,2,0,84,59,1,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""ma1"": {""optimiser_not_converged"": 2}, ""arma11"": {""optimiser_not_converged"": 1}}"
pv,336,2025-12-03,56,True,84,59,1,0,85,59,0,0,85,59,0,0,"{""ar1"": {""optimiser_not_converged"": 1}}"
pv,337,2025-12-04,56,True,85,59,0,0,85,59,0,0,85,59,0,0,
pv,338,2025-12-05,56,True,84,59,1,0,85,59,0,0,85,59,0,0,"{""ar1"": {""optimiser_not_converged"": 1}}"
pv,339,2025-12-06,56,True,85,59,0,0,84,59,1,0,85,59,0,0,"{""ma1"": {""optimiser_not_converged"": 1}}"
pv,340,2025-12-07,56,True,82,60,2,0,84,60,0,0,84,60,0,0,"{""ar1"": {""optimiser_not_converged"": 2}}"
pv,341,2025-12-08,56,True,83,61,0,0,83,61,0,0,83,61,0,0,
pv,342,2025-12-09,56,True,83,61,0,0,83,61,0,0,83,61,0,0,
pv,343,2025-12-10,56,True,82,61,1,0,82,61,1,0,83,61,0,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""ma1"": {""optimiser_not_converged"": 1}}"
pv,344,2025-12-11,56,True,83,61,0,0,83,61,0,0,83,61,0,0,
pv,345,2025-12-12,56,True,82,61,1,0,81,61,2,0,83,61,0,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""ma1"": {""optimiser_not_converged"": 2}}"
pv,346,2025-12-13,56,True,83,61,0,0,82,61,1,0,83,61,0,0,"{""ma1"": {""optimiser_not_converged"": 1}}"
pv,347,2025-12-14,56,True,83,61,0,0,83,61,0,0,83,61,0,0,
pv,348,2025-12-15,56,True,83,61,0,0,83,61,0,0,83,61,0,0,
pv,349,2025-12-16,56,True,83,61,0,0,83,61,0,0,82,61,1,0,"{""arma11"": {""optimiser_not_converged"": 1}}"
pv,350,2025-12-17,56,True,82,61,1,0,81,61,2,0,83,61,0,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""ma1"": {""optimiser_not_converged"": 2}}"
pv,351,2025-12-18,56,True,83,61,0,0,82,61,1,0,83,61,0,0,"{""ma1"": {""optimiser_not_converged"": 1}}"
pv,352,2025-12-19,56,True,80,63,1,0,80,63,1,0,81,63,0,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""ma1"": {""optimiser_not_converged"": 1}}"
pv,353,2025-12-20,56,True,81,63,0,0,81,63,0,0,81,63,0,0,
pv,354,2025-12-21,56,True,80,63,1,0,80,63,1,0,81,63,0,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""ma1"": {""optimiser_not_converged"": 1}}"
pv,355,2025-12-22,56,True,80,63,1,0,81,63,0,0,81,63,0,0,"{""ar1"": {""optimiser_not_converged"": 1}}"
pv,356,2025-12-23,56,True,81,63,0,0,79,63,2,0,81,63,0,0,"{""ma1"": {""optimiser_not_converged"": 2}}"
pv,357,2025-12-24,56,True,81,63,0,0,80,63,1,0,81,63,0,0,"{""ma1"": {""optimiser_not_converged"": 1}}"
pv,358,2025-12-25,56,True,81,63,0,0,81,63,0,0,80,63,1,0,"{""arma11"": {""optimiser_not_converged"": 1}}"
pv,359,2025-12-26,56,True,77,65,2,0,79,65,0,0,78,65,1,0,"{""ar1"": {""optimiser_not_converged"": 2}, ""arma11"": {""optimiser_not_converged"": 1}}"
pv,360,2025-12-27,56,True,79,65,0,0,79,65,0,0,79,65,0,0,
pv,361,2025-12-28,56,True,79,65,0,0,75,65,4,0,79,65,0,0,"{""ma1"": {""optimiser_not_converged"": 4}}"
pv,362,2025-12-29,56,True,78,65,1,0,79,65,0,0,77,65,2,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""arma11"": {""optimiser_not_converged"": 2}}"
pv,363,2025-12-30,56,True,78,65,1,0,79,65,0,0,78,65,1,0,"{""ar1"": {""optimiser_not_converged"": 1}, ""arma11"": {""optimiser_not_converged"": 1}}"
pv,364,2025-12-31,56,True,79,65,0,0,78,65,1,0,78,65,1,0,"{""ma1"": {""optimiser_not_converged"": 1}, ""arma11"": {""optimiser_not_converged"": 1}}"
